id	md5	length	analysis	sig_acc	sig_desc	start	end	score	status	 date	ipr_acc	ipr_desc	goterm
A_tumida_XP_019868210.2	10629335fbd6e02efe5a3c571c63314d	800	PRINTS	PR00457	Animal haem peroxidase signature	254	265	2.9E-41	T	16-06-2024	IPR019791	Haem peroxidase, animal-type	-
A_tumida_XP_019868210.2	10629335fbd6e02efe5a3c571c63314d	800	PRINTS	PR00457	Animal haem peroxidase signature	301	316	2.9E-41	T	16-06-2024	IPR019791	Haem peroxidase, animal-type	-
A_tumida_XP_019868210.2	10629335fbd6e02efe5a3c571c63314d	800	SUPERFAMILY	SSF48113	Heme-dependent peroxidases	227	799	8.39E-171	T	16-06-2024	IPR010255	Haem peroxidase superfamily	GO:0004601|GO:0006979|GO:0020037
A_tumida_XP_019869682.2	eb6dcacb78d911b4c5e46c3845d32ff9	1387	Gene3D	G3DSA:1.10.640.10	Haem peroxidase domain superfamily, animal type	683	1266	2.1E-197	T	16-06-2024	IPR037120	Haem peroxidase domain superfamily, animal type	-
A_tumida_XP_019869682.2	eb6dcacb78d911b4c5e46c3845d32ff9	1387	PANTHER	PTHR11475	OXIDASE/PEROXIDASE	658	1264	0.0	T	16-06-2024	-	-
A_tumida_XP_019869682.2	eb6dcacb78d911b4c5e46c3845d32ff9	1387	ProSiteProfiles	PS50292	Animal heme peroxidase superfamily profile.	65	560	102.181168	T	16-06-2024	IPR019791	Haem peroxidase, animal-type	-
A_tumida_XP_019869682.2	eb6dcacb78d911b4c5e46c3845d32ff9	1387	MobiDBLite	mobidb-lite	consensus disorder prediction	1343	1363	-	T	16-06-2024	-	-
A_tumida_XP_019869682.2	eb6dcacb78d911b4c5e46c3845d32ff9	1387	FunFam	G3DSA:1.10.640.10:FF:000006	Double oxidase: two peroxidase domains	683	1266	1.6E-287	T	16-06-2024	-	-
A_tumida_XP_019869682.2	eb6dcacb78d911b4c5e46c3845d32ff9	1387	ProSiteProfiles	PS50292	Animal heme peroxidase superfamily profile.	687	1266	146.46669	T	16-06-2024	IPR019791	Haem peroxidase, animal-type	-
A_tumida_XP_019869682.2	eb6dcacb78d911b4c5e46c3845d32ff9	1387	FunFam	G3DSA:1.10.640.10:FF:000007	Peroxidase mlt-7	54	559	8.5E-140	T	16-06-2024	-	-
A_tumida_XP_019869682.2	eb6dcacb78d911b4c5e46c3845d32ff9	1387	Gene3D	G3DSA:1.10.640.10	Haem peroxidase domain superfamily, animal type	58	560	1.6E-115	T	16-06-2024	IPR037120	Haem peroxidase domain superfamily, animal type	-
A_tumida_XP_019869682.2	eb6dcacb78d911b4c5e46c3845d32ff9	1387	Pfam	PF03098	Animal haem peroxidase	250	358	1.1E-26	T	16-06-2024	IPR019791	Haem peroxidase, animal-type	-
A_tumida_XP_019869682.2	eb6dcacb78d911b4c5e46c3845d32ff9	1387	Pfam	PF03098	Animal haem peroxidase	73	243	1.9E-34	T	16-06-2024	IPR019791	Haem peroxidase, animal-type	-
A_tumida_XP_019869682.2	eb6dcacb78d911b4c5e46c3845d32ff9	1387	Pfam	PF03098	Animal haem peroxidase	362	532	2.3E-40	T	16-06-2024	IPR019791	Haem peroxidase, animal-type	-
A_tumida_XP_019869682.2	eb6dcacb78d911b4c5e46c3845d32ff9	1387	Pfam	PF03098	Animal haem peroxidase	696	1238	1.8E-184	T	16-06-2024	IPR019791	Haem peroxidase, animal-type	-
A_tumida_XP_019869682.2	eb6dcacb78d911b4c5e46c3845d32ff9	1387	PRINTS	PR00457	Animal haem peroxidase signature	720	731	4.9E-41	T	16-06-2024	IPR019791	Haem peroxidase, animal-type	-
A_tumida_XP_019869682.2	eb6dcacb78d911b4c5e46c3845d32ff9	1387	PRINTS	PR00457	Animal haem peroxidase signature	1014	1024	4.9E-41	T	16-06-2024	IPR019791	Haem peroxidase, animal-type	-
A_tumida_XP_019869682.2	eb6dcacb78d911b4c5e46c3845d32ff9	1387	PRINTS	PR00457	Animal haem peroxidase signature	1214	1228	4.9E-41	T	16-06-2024	IPR019791	Haem peroxidase, animal-type	-
A_tumida_XP_019869682.2	eb6dcacb78d911b4c5e46c3845d32ff9	1387	PRINTS	PR00457	Animal haem peroxidase signature	954	980	4.9E-41	T	16-06-2024	IPR019791	Haem peroxidase, animal-type	-
A_tumida_XP_019869682.2	eb6dcacb78d911b4c5e46c3845d32ff9	1387	PRINTS	PR00457	Animal haem peroxidase signature	1140	1160	4.9E-41	T	16-06-2024	IPR019791	Haem peroxidase, animal-type	-
A_tumida_XP_019869682.2	eb6dcacb78d911b4c5e46c3845d32ff9	1387	PRINTS	PR00457	Animal haem peroxidase signature	911	929	4.9E-41	T	16-06-2024	IPR019791	Haem peroxidase, animal-type	-
A_tumida_XP_019869682.2	eb6dcacb78d911b4c5e46c3845d32ff9	1387	PRINTS	PR00457	Animal haem peroxidase signature	929	949	4.9E-41	T	16-06-2024	IPR019791	Haem peroxidase, animal-type	-
A_tumida_XP_019869682.2	eb6dcacb78d911b4c5e46c3845d32ff9	1387	PRINTS	PR00457	Animal haem peroxidase signature	767	782	4.9E-41	T	16-06-2024	IPR019791	Haem peroxidase, animal-type	-
A_tumida_XP_019869682.2	eb6dcacb78d911b4c5e46c3845d32ff9	1387	CDD	cd09823	peroxinectin_like	848	1226	0.0	T	16-06-2024	-	-
A_tumida_XP_019869682.2	eb6dcacb78d911b4c5e46c3845d32ff9	1387	SUPERFAMILY	SSF48113	Heme-dependent peroxidases	68	558	5.3E-111	T	16-06-2024	IPR010255	Haem peroxidase superfamily	GO:0004601|GO:0006979|GO:0020037
A_tumida_XP_019869682.2	eb6dcacb78d911b4c5e46c3845d32ff9	1387	SUPERFAMILY	SSF48113	Heme-dependent peroxidases	690	1264	1.65E-176	T	16-06-2024	IPR010255	Haem peroxidase superfamily	GO:0004601|GO:0006979|GO:0020037
A_tumida_XP_019870782.2	6e0fcbc8881c2b97598d400f6787cf92	1390	SMART	SM00408	igc2_5	441	505	8.5E-16	T	16-06-2024	IPR003598	Immunoglobulin subtype 2	-
A_tumida_XP_019870782.2	6e0fcbc8881c2b97598d400f6787cf92	1390	SMART	SM00408	igc2_5	350	415	1.7E-8	T	16-06-2024	IPR003598	Immunoglobulin subtype 2	-
A_tumida_XP_019870782.2	6e0fcbc8881c2b97598d400f6787cf92	1390	SMART	SM00408	igc2_5	536	600	2.9E-14	T	16-06-2024	IPR003598	Immunoglobulin subtype 2	-
A_tumida_XP_019870782.2	6e0fcbc8881c2b97598d400f6787cf92	1390	SMART	SM00408	igc2_5	247	311	1.0E-7	T	16-06-2024	IPR003598	Immunoglobulin subtype 2	-
A_tumida_XP_019870782.2	6e0fcbc8881c2b97598d400f6787cf92	1390	ProSiteProfiles	PS50835	Ig-like domain profile.	429	514	13.928936	T	16-06-2024	IPR007110	Immunoglobulin-like domain	-
A_tumida_XP_019870782.2	6e0fcbc8881c2b97598d400f6787cf92	1390	FunFam	G3DSA:1.10.640.10:FF:000001	Peroxidasin homolog	720	1316	6.9E-271	T	16-06-2024	-	-
A_tumida_XP_019870782.2	6e0fcbc8881c2b97598d400f6787cf92	1390	Pfam	PF07679	Immunoglobulin I-set domain	528	605	1.9E-17	T	16-06-2024	IPR013098	Immunoglobulin I-set	-
A_tumida_XP_019870782.2	6e0fcbc8881c2b97598d400f6787cf92	1390	Pfam	PF07679	Immunoglobulin I-set domain	429	515	2.5E-20	T	16-06-2024	IPR013098	Immunoglobulin I-set	-
A_tumida_XP_019870782.2	6e0fcbc8881c2b97598d400f6787cf92	1390	Pfam	PF07679	Immunoglobulin I-set domain	235	315	2.7E-15	T	16-06-2024	IPR013098	Immunoglobulin I-set	-
A_tumida_XP_019870782.2	6e0fcbc8881c2b97598d400f6787cf92	1390	ProSiteProfiles	PS50835	Ig-like domain profile.	337	426	12.150265	T	16-06-2024	IPR007110	Immunoglobulin-like domain	-
A_tumida_XP_019870782.2	6e0fcbc8881c2b97598d400f6787cf92	1390	ProSiteProfiles	PS50835	Ig-like domain profile.	518	609	12.513258	T	16-06-2024	IPR007110	Immunoglobulin-like domain	-
A_tumida_XP_019870782.2	6e0fcbc8881c2b97598d400f6787cf92	1390	SUPERFAMILY	SSF48726	Immunoglobulin	339	435	1.38E-17	T	16-06-2024	IPR036179	Immunoglobulin-like domain superfamily	-
A_tumida_XP_019870782.2	6e0fcbc8881c2b97598d400f6787cf92	1390	SMART	SM00369	LRR_typ_2	58	77	80.0	T	16-06-2024	IPR003591	Leucine-rich repeat, typical subtype	-
A_tumida_XP_019870782.2	6e0fcbc8881c2b97598d400f6787cf92	1390	SMART	SM00369	LRR_typ_2	102	125	0.0063	T	16-06-2024	IPR003591	Leucine-rich repeat, typical subtype	-
A_tumida_XP_019870782.2	6e0fcbc8881c2b97598d400f6787cf92	1390	SMART	SM00369	LRR_typ_2	126	149	0.064	T	16-06-2024	IPR003591	Leucine-rich repeat, typical subtype	-
A_tumida_XP_019870782.2	6e0fcbc8881c2b97598d400f6787cf92	1390	SMART	SM00369	LRR_typ_2	150	173	4.5E-4	T	16-06-2024	IPR003591	Leucine-rich repeat, typical subtype	-
A_tumida_XP_019870782.2	6e0fcbc8881c2b97598d400f6787cf92	1390	Pfam	PF13927	Immunoglobulin domain	337	412	1.6E-11	T	16-06-2024	-	-
A_tumida_XP_019870782.2	6e0fcbc8881c2b97598d400f6787cf92	1390	Coils	Coil	Coil	1352	1379	-	T	16-06-2024	-	-
A_tumida_XP_019870782.2	6e0fcbc8881c2b97598d400f6787cf92	1390	Gene3D	G3DSA:2.60.40.10	Immunoglobulins	427	522	1.8E-26	T	16-06-2024	IPR013783	Immunoglobulin-like fold	-
A_tumida_XP_019870782.2	6e0fcbc8881c2b97598d400f6787cf92	1390	Gene3D	G3DSA:2.60.40.10	Immunoglobulins	233	330	5.0E-20	T	16-06-2024	IPR013783	Immunoglobulin-like fold	-
A_tumida_XP_019870782.2	6e0fcbc8881c2b97598d400f6787cf92	1390	Gene3D	G3DSA:2.60.40.10	Immunoglobulins	331	426	1.7E-17	T	16-06-2024	IPR013783	Immunoglobulin-like fold	-
A_tumida_XP_019870782.2	6e0fcbc8881c2b97598d400f6787cf92	1390	FunFam	G3DSA:2.60.40.10:FF:000273	contactin-3 isoform X1	427	517	8.2E-24	T	16-06-2024	-	-
A_tumida_XP_019870782.2	6e0fcbc8881c2b97598d400f6787cf92	1390	SMART	SM00409	IG_3c	343	426	0.013	T	16-06-2024	IPR003599	Immunoglobulin subtype	-
A_tumida_XP_019870782.2	6e0fcbc8881c2b97598d400f6787cf92	1390	SMART	SM00409	IG_3c	435	516	2.8E-14	T	16-06-2024	IPR003599	Immunoglobulin subtype	-
A_tumida_XP_019870782.2	6e0fcbc8881c2b97598d400f6787cf92	1390	SMART	SM00409	IG_3c	241	323	1.5E-6	T	16-06-2024	IPR003599	Immunoglobulin subtype	-
A_tumida_XP_019870782.2	6e0fcbc8881c2b97598d400f6787cf92	1390	SMART	SM00409	IG_3c	530	611	2.0E-11	T	16-06-2024	IPR003599	Immunoglobulin subtype	-
A_tumida_XP_019870782.2	6e0fcbc8881c2b97598d400f6787cf92	1390	SMART	SM00082	lrrct1	185	233	0.0085	T	16-06-2024	IPR000483	Cysteine-rich flanking region, C-terminal	-
A_tumida_XP_019870782.2	6e0fcbc8881c2b97598d400f6787cf92	1390	Coils	Coil	Coil	918	938	-	T	16-06-2024	-	-
A_tumida_XP_019870782.2	6e0fcbc8881c2b97598d400f6787cf92	1390	FunFam	G3DSA:2.60.40.10:FF:001851	Peroxidasin	521	615	1.1E-27	T	16-06-2024	-	-
A_tumida_XP_019870782.2	6e0fcbc8881c2b97598d400f6787cf92	1390	ProSiteProfiles	PS50292	Animal heme peroxidase superfamily profile.	730	1316	165.916412	T	16-06-2024	IPR019791	Haem peroxidase, animal-type	-
A_tumida_XP_019870782.2	6e0fcbc8881c2b97598d400f6787cf92	1390	SUPERFAMILY	SSF48726	Immunoglobulin	526	612	3.48E-22	T	16-06-2024	IPR036179	Immunoglobulin-like domain superfamily	-
A_tumida_XP_019870782.2	6e0fcbc8881c2b97598d400f6787cf92	1390	CDD	cd09826	peroxidasin_like	863	1303	0.0	T	16-06-2024	IPR034824	Peroxidasin, peroxidase domain	-
A_tumida_XP_019870782.2	6e0fcbc8881c2b97598d400f6787cf92	1390	Gene3D	G3DSA:2.60.40.10	Immunoglobulins	523	619	3.9E-21	T	16-06-2024	IPR013783	Immunoglobulin-like fold	-
A_tumida_XP_019870782.2	6e0fcbc8881c2b97598d400f6787cf92	1390	SUPERFAMILY	SSF48726	Immunoglobulin	427	517	6.39E-27	T	16-06-2024	IPR036179	Immunoglobulin-like domain superfamily	-
A_tumida_XP_019870782.2	6e0fcbc8881c2b97598d400f6787cf92	1390	PANTHER	PTHR11475	OXIDASE/PEROXIDASE	631	1312	1.9E-241	T	16-06-2024	-	-
A_tumida_XP_019870782.2	6e0fcbc8881c2b97598d400f6787cf92	1390	SUPERFAMILY	SSF52058	L domain-like	55	208	6.38E-38	T	16-06-2024	-	-
A_tumida_XP_019870782.2	6e0fcbc8881c2b97598d400f6787cf92	1390	Gene3D	G3DSA:1.10.640.10	Haem peroxidase domain superfamily, animal type	720	1316	1.8E-215	T	16-06-2024	IPR037120	Haem peroxidase domain superfamily, animal type	-
A_tumida_XP_019870782.2	6e0fcbc8881c2b97598d400f6787cf92	1390	SUPERFAMILY	SSF48113	Heme-dependent peroxidases	736	1314	1.29E-200	T	16-06-2024	IPR010255	Haem peroxidase superfamily	GO:0004601|GO:0006979|GO:0020037
A_tumida_XP_019870782.2	6e0fcbc8881c2b97598d400f6787cf92	1390	Pfam	PF03098	Animal haem peroxidase	742	1289	6.5E-191	T	16-06-2024	IPR019791	Haem peroxidase, animal-type	-
A_tumida_XP_019870782.2	6e0fcbc8881c2b97598d400f6787cf92	1390	Gene3D	G3DSA:3.80.10.10	Ribonuclease Inhibitor	26	232	1.0E-54	T	16-06-2024	IPR032675	Leucine-rich repeat domain superfamily	-
A_tumida_XP_019870782.2	6e0fcbc8881c2b97598d400f6787cf92	1390	CDD	cd00096	Ig	252	315	1.03091E-12	T	16-06-2024	-	-
A_tumida_XP_019870782.2	6e0fcbc8881c2b97598d400f6787cf92	1390	SUPERFAMILY	SSF48726	Immunoglobulin	234	325	8.39E-20	T	16-06-2024	IPR036179	Immunoglobulin-like domain superfamily	-
A_tumida_XP_019870782.2	6e0fcbc8881c2b97598d400f6787cf92	1390	ProSiteProfiles	PS50835	Ig-like domain profile.	235	323	12.277313	T	16-06-2024	IPR007110	Immunoglobulin-like domain	-
A_tumida_XP_019870782.2	6e0fcbc8881c2b97598d400f6787cf92	1390	SMART	SM00013	lrrnt1	28	59	3.7E-4	T	16-06-2024	IPR000372	Leucine-rich repeat N-terminal domain	-
A_tumida_XP_019870782.2	6e0fcbc8881c2b97598d400f6787cf92	1390	Pfam	PF13855	Leucine rich repeat	128	187	1.7E-14	T	16-06-2024	IPR001611	Leucine-rich repeat	GO:0005515
A_tumida_XP_019870782.2	6e0fcbc8881c2b97598d400f6787cf92	1390	Pfam	PF13855	Leucine rich repeat	59	114	7.7E-10	T	16-06-2024	IPR001611	Leucine-rich repeat	GO:0005515
A_tumida_XP_019870782.2	6e0fcbc8881c2b97598d400f6787cf92	1390	PRINTS	PR00457	Animal haem peroxidase signature	989	1009	7.9E-42	T	16-06-2024	IPR019791	Haem peroxidase, animal-type	-
A_tumida_XP_019870782.2	6e0fcbc8881c2b97598d400f6787cf92	1390	PRINTS	PR00457	Animal haem peroxidase signature	766	777	7.9E-42	T	16-06-2024	IPR019791	Haem peroxidase, animal-type	-
A_tumida_XP_019870782.2	6e0fcbc8881c2b97598d400f6787cf92	1390	PRINTS	PR00457	Animal haem peroxidase signature	971	989	7.9E-42	T	16-06-2024	IPR019791	Haem peroxidase, animal-type	-
A_tumida_XP_019870782.2	6e0fcbc8881c2b97598d400f6787cf92	1390	PRINTS	PR00457	Animal haem peroxidase signature	1067	1077	7.9E-42	T	16-06-2024	IPR019791	Haem peroxidase, animal-type	-
A_tumida_XP_019870782.2	6e0fcbc8881c2b97598d400f6787cf92	1390	PRINTS	PR00457	Animal haem peroxidase signature	1014	1040	7.9E-42	T	16-06-2024	IPR019791	Haem peroxidase, animal-type	-
A_tumida_XP_019870782.2	6e0fcbc8881c2b97598d400f6787cf92	1390	PRINTS	PR00457	Animal haem peroxidase signature	1194	1214	7.9E-42	T	16-06-2024	IPR019791	Haem peroxidase, animal-type	-
A_tumida_XP_019870782.2	6e0fcbc8881c2b97598d400f6787cf92	1390	PRINTS	PR00457	Animal haem peroxidase signature	1265	1279	7.9E-42	T	16-06-2024	IPR019791	Haem peroxidase, animal-type	-
A_tumida_XP_019870782.2	6e0fcbc8881c2b97598d400f6787cf92	1390	PRINTS	PR00457	Animal haem peroxidase signature	818	833	7.9E-42	T	16-06-2024	IPR019791	Haem peroxidase, animal-type	-
A_tumida_XP_019870782.2	6e0fcbc8881c2b97598d400f6787cf92	1390	CDD	cd00096	Ig	446	512	1.20601E-17	T	16-06-2024	-	-
A_tumida_XP_019870782.2	6e0fcbc8881c2b97598d400f6787cf92	1390	CDD	cd00096	Ig	355	417	1.84708E-14	T	16-06-2024	-	-
A_tumida_XP_019871492.2	d322002aeab00ff1f4afdc08d6d6a0ba	724	Gene3D	G3DSA:1.10.640.10	Haem peroxidase domain superfamily, animal type	197	706	2.8E-172	T	17-06-2024	IPR037120	Haem peroxidase domain superfamily, animal type	-
