id	md5	length	analysis	sig_acc	sig_desc	start	end	score	status	 date	ipr_acc	ipr_desc	goterm
O_fave_XP_020605845.1	fe63eac866af338e58db1000b00dc8ec	1019	PRINTS	PR00457	Animal haem peroxidase signature	501	516	3.5E-34	T	27-04-2024	IPR019791	Haem peroxidase, animal-type	-
O_fave_XP_020605845.1	fe63eac866af338e58db1000b00dc8ec	1019	PRINTS	PR00457	Animal haem peroxidase signature	635	653	3.5E-34	T	27-04-2024	IPR019791	Haem peroxidase, animal-type	-
O_fave_XP_020605845.1	fe63eac866af338e58db1000b00dc8ec	1019	PRINTS	PR00457	Animal haem peroxidase signature	851	871	3.5E-34	T	27-04-2024	IPR019791	Haem peroxidase, animal-type	-
O_fave_XP_020605845.1	fe63eac866af338e58db1000b00dc8ec	1019	PRINTS	PR00457	Animal haem peroxidase signature	729	739	3.5E-34	T	27-04-2024	IPR019791	Haem peroxidase, animal-type	-
O_fave_XP_020605845.1	fe63eac866af338e58db1000b00dc8ec	1019	Pfam	PF03098	Animal haem peroxidase	434	943	1.8E-153	T	27-04-2024	IPR019791	Haem peroxidase, animal-type	-
O_fave_XP_020605845.1	fe63eac866af338e58db1000b00dc8ec	1019	SUPERFAMILY	SSF48113	Heme-dependent peroxidases	433	962	2.83E-146	T	27-04-2024	IPR010255	Haem peroxidase superfamily	GO:0004601|GO:0006979|GO:0020037
O_fave_XP_020605845.1	fe63eac866af338e58db1000b00dc8ec	1019	Pfam	PF07593	ASPIC and UnbV	253	319	5.5E-15	T	27-04-2024	IPR011519	ASPIC/UnbV	-
O_fave_XP_020605846.1	a294614dd89c6235405d25d38f07f4d4	523	PANTHER	PTHR11475	OXIDASE/PEROXIDASE	39	522	5.6E-135	T	27-04-2024	-	-
O_fave_XP_020605846.1	a294614dd89c6235405d25d38f07f4d4	523	ProSiteProfiles	PS50292	Animal heme peroxidase superfamily profile.	33	523	105.304344	T	27-04-2024	IPR019791	Haem peroxidase, animal-type	-
O_fave_XP_020605846.1	a294614dd89c6235405d25d38f07f4d4	523	PRINTS	PR00457	Animal haem peroxidase signature	267	285	1.6E-31	T	27-04-2024	IPR019791	Haem peroxidase, animal-type	-
O_fave_XP_020605846.1	a294614dd89c6235405d25d38f07f4d4	523	PRINTS	PR00457	Animal haem peroxidase signature	66	77	1.6E-31	T	27-04-2024	IPR019791	Haem peroxidase, animal-type	-
O_fave_XP_020605846.1	a294614dd89c6235405d25d38f07f4d4	523	PRINTS	PR00457	Animal haem peroxidase signature	285	305	1.6E-31	T	27-04-2024	IPR019791	Haem peroxidase, animal-type	-
O_fave_XP_020605846.1	a294614dd89c6235405d25d38f07f4d4	523	PRINTS	PR00457	Animal haem peroxidase signature	361	371	1.6E-31	T	27-04-2024	IPR019791	Haem peroxidase, animal-type	-
O_fave_XP_020605846.1	a294614dd89c6235405d25d38f07f4d4	523	PRINTS	PR00457	Animal haem peroxidase signature	483	503	1.6E-31	T	27-04-2024	IPR019791	Haem peroxidase, animal-type	-
O_fave_XP_020605846.1	a294614dd89c6235405d25d38f07f4d4	523	PRINTS	PR00457	Animal haem peroxidase signature	310	336	1.6E-31	T	27-04-2024	IPR019791	Haem peroxidase, animal-type	-
O_fave_XP_020605846.1	a294614dd89c6235405d25d38f07f4d4	523	Coils	Coil	Coil	288	308	-	T	27-04-2024	-	-
O_fave_XP_020605846.1	a294614dd89c6235405d25d38f07f4d4	523	ProSitePatterns	PS00018	EF-hand calcium-binding domain.	143	155	-	T	27-04-2024	IPR018247	EF-Hand 1, calcium-binding site	-
O_fave_XP_020605846.1	a294614dd89c6235405d25d38f07f4d4	523	Pfam	PF03098	Animal haem peroxidase	43	522	2.0E-135	T	27-04-2024	IPR019791	Haem peroxidase, animal-type	-
O_fave_XP_020605846.1	a294614dd89c6235405d25d38f07f4d4	523	Gene3D	G3DSA:1.10.640.10	Haem peroxidase domain superfamily, animal type	24	523	8.7E-147	T	27-04-2024	IPR037120	Haem peroxidase domain superfamily, animal type	-
O_fave_XP_020605846.1	a294614dd89c6235405d25d38f07f4d4	523	SUPERFAMILY	SSF48113	Heme-dependent peroxidases	41	522	3.65E-127	T	27-04-2024	IPR010255	Haem peroxidase superfamily	GO:0004601|GO:0006979|GO:0020037
O_fave_XP_020605853.1	5eebb00cdbc00d39a9c9c30a94c8f2c0	482	PRINTS	PR00457	Animal haem peroxidase signature	328	342	4.6E-30	T	27-04-2024	IPR019791	Haem peroxidase, animal-type	-
O_fave_XP_020605853.1	5eebb00cdbc00d39a9c9c30a94c8f2c0	482	PRINTS	PR00457	Animal haem peroxidase signature	259	279	4.6E-30	T	27-04-2024	IPR019791	Haem peroxidase, animal-type	-
O_fave_XP_020605853.1	5eebb00cdbc00d39a9c9c30a94c8f2c0	482	PRINTS	PR00457	Animal haem peroxidase signature	137	147	4.6E-30	T	27-04-2024	IPR019791	Haem peroxidase, animal-type	-
O_fave_XP_020605853.1	5eebb00cdbc00d39a9c9c30a94c8f2c0	482	PRINTS	PR00457	Animal haem peroxidase signature	43	61	4.6E-30	T	27-04-2024	IPR019791	Haem peroxidase, animal-type	-
O_fave_XP_020605853.1	5eebb00cdbc00d39a9c9c30a94c8f2c0	482	PRINTS	PR00457	Animal haem peroxidase signature	86	112	4.6E-30	T	27-04-2024	IPR019791	Haem peroxidase, animal-type	-
O_fave_XP_020605853.1	5eebb00cdbc00d39a9c9c30a94c8f2c0	482	PRINTS	PR00457	Animal haem peroxidase signature	61	81	4.6E-30	T	27-04-2024	IPR019791	Haem peroxidase, animal-type	-
O_fave_XP_020605853.1	5eebb00cdbc00d39a9c9c30a94c8f2c0	482	SUPERFAMILY	SSF48113	Heme-dependent peroxidases	4	356	8.0E-107	T	27-04-2024	IPR010255	Haem peroxidase superfamily	GO:0004601|GO:0006979|GO:0020037
O_fave_XP_020605853.1	5eebb00cdbc00d39a9c9c30a94c8f2c0	482	ProSiteProfiles	PS50292	Animal heme peroxidase superfamily profile.	1	388	90.773155	T	27-04-2024	IPR019791	Haem peroxidase, animal-type	-
O_fave_XP_020605853.1	5eebb00cdbc00d39a9c9c30a94c8f2c0	482	Coils	Coil	Coil	376	396	-	T	27-04-2024	-	-
O_fave_XP_020605853.1	5eebb00cdbc00d39a9c9c30a94c8f2c0	482	Pfam	PF03098	Animal haem peroxidase	4	351	4.6E-109	T	27-04-2024	IPR019791	Haem peroxidase, animal-type	-
O_fave_XP_020605853.1	5eebb00cdbc00d39a9c9c30a94c8f2c0	482	Gene3D	G3DSA:1.10.640.10	Haem peroxidase domain superfamily, animal type	1	384	1.0E-121	T	27-04-2024	IPR037120	Haem peroxidase domain superfamily, animal type	-
O_fave_XP_020605853.1	5eebb00cdbc00d39a9c9c30a94c8f2c0	482	PANTHER	PTHR11475	OXIDASE/PEROXIDASE	5	373	6.6E-110	T	27-04-2024	-	-
O_fave_XP_020605865.1	5b98e14a6f31cc27d8cc1442ac2e1db0	1375	SUPERFAMILY	SSF69318	Integrin alpha N-terminal domain	496	799	8.63E-32	T	27-04-2024	IPR028994	Integrin alpha, N-terminal	-
O_fave_XP_020605865.1	5b98e14a6f31cc27d8cc1442ac2e1db0	1375	Gene3D	G3DSA:2.130.10.130	-	130	283	3.1E-9	T	27-04-2024	IPR028994	Integrin alpha, N-terminal	-
O_fave_XP_020605865.1	5b98e14a6f31cc27d8cc1442ac2e1db0	1375	Gene3D	G3DSA:2.130.10.130	-	311	408	5.2E-6	T	27-04-2024	IPR028994	Integrin alpha, N-terminal	-
O_fave_XP_020605865.1	5b98e14a6f31cc27d8cc1442ac2e1db0	1375	Gene3D	G3DSA:2.130.10.130	-	616	841	2.9E-9	T	27-04-2024	IPR028994	Integrin alpha, N-terminal	-
O_fave_XP_020605865.1	5b98e14a6f31cc27d8cc1442ac2e1db0	1375	SUPERFAMILY	SSF69318	Integrin alpha N-terminal domain	146	542	1.44E-49	T	27-04-2024	IPR028994	Integrin alpha, N-terminal	-
O_fave_XP_020605865.1	5b98e14a6f31cc27d8cc1442ac2e1db0	1375	Gene3D	G3DSA:1.10.640.10	Haem peroxidase domain superfamily, animal type	947	1362	8.4E-105	T	27-04-2024	IPR037120	Haem peroxidase domain superfamily, animal type	-
O_fave_XP_020605865.1	5b98e14a6f31cc27d8cc1442ac2e1db0	1375	PRINTS	PR00457	Animal haem peroxidase signature	990	1001	7.3E-23	T	27-04-2024	IPR019791	Haem peroxidase, animal-type	-
O_fave_XP_020605865.1	5b98e14a6f31cc27d8cc1442ac2e1db0	1375	PRINTS	PR00457	Animal haem peroxidase signature	1234	1260	7.3E-23	T	27-04-2024	IPR019791	Haem peroxidase, animal-type	-
O_fave_XP_020605865.1	5b98e14a6f31cc27d8cc1442ac2e1db0	1375	PRINTS	PR00457	Animal haem peroxidase signature	1285	1295	7.3E-23	T	27-04-2024	IPR019791	Haem peroxidase, animal-type	-
O_fave_XP_020605865.1	5b98e14a6f31cc27d8cc1442ac2e1db0	1375	PRINTS	PR00457	Animal haem peroxidase signature	1209	1229	7.3E-23	T	27-04-2024	IPR019791	Haem peroxidase, animal-type	-
O_fave_XP_020605865.1	5b98e14a6f31cc27d8cc1442ac2e1db0	1375	PRINTS	PR00457	Animal haem peroxidase signature	1191	1209	7.3E-23	T	27-04-2024	IPR019791	Haem peroxidase, animal-type	-
O_fave_XP_020605865.1	5b98e14a6f31cc27d8cc1442ac2e1db0	1375	ProSiteProfiles	PS50292	Animal heme peroxidase superfamily profile.	948	1375	72.239807	T	27-04-2024	IPR019791	Haem peroxidase, animal-type	-
O_fave_XP_020605865.1	5b98e14a6f31cc27d8cc1442ac2e1db0	1375	PANTHER	PTHR11475	OXIDASE/PEROXIDASE	956	1348	9.6E-93	T	27-04-2024	-	-
O_fave_XP_020605865.1	5b98e14a6f31cc27d8cc1442ac2e1db0	1375	Pfam	PF03098	Animal haem peroxidase	967	1349	1.3E-92	T	27-04-2024	IPR019791	Haem peroxidase, animal-type	-
O_fave_XP_020605865.1	5b98e14a6f31cc27d8cc1442ac2e1db0	1375	SUPERFAMILY	SSF48113	Heme-dependent peroxidases	966	1351	4.24E-88	T	27-04-2024	IPR010255	Haem peroxidase superfamily	GO:0004601|GO:0006979|GO:0020037
O_fave_XP_020605865.1	5b98e14a6f31cc27d8cc1442ac2e1db0	1375	Gene3D	G3DSA:2.130.10.130	-	409	615	2.8E-5	T	27-04-2024	IPR028994	Integrin alpha, N-terminal	-
O_fave_XP_020605865.1	5b98e14a6f31cc27d8cc1442ac2e1db0	1375	Pfam	PF13517	FG-GAP-like repeat	672	719	1.2E-7	T	27-04-2024	IPR013517	FG-GAP repeat	-
O_fave_XP_020605865.1	5b98e14a6f31cc27d8cc1442ac2e1db0	1375	Pfam	PF13517	FG-GAP-like repeat	415	462	1.2E-7	T	27-04-2024	IPR013517	FG-GAP repeat	-
O_fave_XP_020605865.1	5b98e14a6f31cc27d8cc1442ac2e1db0	1375	Pfam	PF13517	FG-GAP-like repeat	336	396	1.5E-11	T	27-04-2024	IPR013517	FG-GAP repeat	-
O_fave_XP_020605865.1	5b98e14a6f31cc27d8cc1442ac2e1db0	1375	Pfam	PF13517	FG-GAP-like repeat	593	653	1.5E-11	T	27-04-2024	IPR013517	FG-GAP repeat	-
O_fave_XP_020605865.1	5b98e14a6f31cc27d8cc1442ac2e1db0	1375	Pfam	PF13517	FG-GAP-like repeat	156	218	6.3E-15	T	27-04-2024	IPR013517	FG-GAP repeat	-
O_fave_XP_020612488.1	c1d17fdee101e3c86b84ad627a2b47a0	238	Gene3D	G3DSA:1.10.640.10	Haem peroxidase domain superfamily, animal type	1	167	2.4E-52	T	27-04-2024	IPR037120	Haem peroxidase domain superfamily, animal type	-
O_fave_XP_020612488.1	c1d17fdee101e3c86b84ad627a2b47a0	238	PANTHER	PTHR11475	OXIDASE/PEROXIDASE	1	163	5.8E-44	T	27-04-2024	-	-
O_fave_XP_020612488.1	c1d17fdee101e3c86b84ad627a2b47a0	238	SUPERFAMILY	SSF48113	Heme-dependent peroxidases	1	156	4.0E-46	T	27-04-2024	IPR010255	Haem peroxidase superfamily	GO:0004601|GO:0006979|GO:0020037
O_fave_XP_020612488.1	c1d17fdee101e3c86b84ad627a2b47a0	238	ProSiteProfiles	PS50292	Animal heme peroxidase superfamily profile.	1	170	44.89798	T	27-04-2024	IPR019791	Haem peroxidase, animal-type	-
O_fave_XP_020612488.1	c1d17fdee101e3c86b84ad627a2b47a0	238	Pfam	PF03098	Animal haem peroxidase	2	149	4.4E-48	T	27-04-2024	IPR019791	Haem peroxidase, animal-type	-
O_fave_XP_020616187.1	e4af6c4a84fe99ed99fb587349cb87c3	716	CDD	cd09818	PIOX_like	170	707	0.0	T	27-04-2024	IPR034815	Alpha-dioxygenase	GO:0016491
O_fave_XP_020616187.1	e4af6c4a84fe99ed99fb587349cb87c3	716	PANTHER	PTHR11903	PROSTAGLANDIN G/H SYNTHASE	140	706	8.1E-147	T	27-04-2024	-	-
O_fave_XP_020616187.1	e4af6c4a84fe99ed99fb587349cb87c3	716	Pfam	PF03098	Animal haem peroxidase	170	691	7.8E-126	T	27-04-2024	IPR019791	Haem peroxidase, animal-type	-
O_fave_XP_020616187.1	e4af6c4a84fe99ed99fb587349cb87c3	716	ProSiteProfiles	PS50292	Animal heme peroxidase superfamily profile.	159	716	66.573204	T	27-04-2024	IPR019791	Haem peroxidase, animal-type	-
O_fave_XP_020616187.1	e4af6c4a84fe99ed99fb587349cb87c3	716	SUPERFAMILY	SSF48113	Heme-dependent peroxidases	167	707	1.41E-121	T	27-04-2024	IPR010255	Haem peroxidase superfamily	GO:0004601|GO:0006979|GO:0020037
O_fave_XP_020616187.1	e4af6c4a84fe99ed99fb587349cb87c3	716	PRINTS	PR00457	Animal haem peroxidase signature	388	414	2.9E-6	T	27-04-2024	IPR019791	Haem peroxidase, animal-type	-
O_fave_XP_020616187.1	e4af6c4a84fe99ed99fb587349cb87c3	716	PRINTS	PR00457	Animal haem peroxidase signature	363	383	2.9E-6	T	27-04-2024	IPR019791	Haem peroxidase, animal-type	-
O_fave_XP_020616187.1	e4af6c4a84fe99ed99fb587349cb87c3	716	ProSiteProfiles	PS51212	WSC domain profile.	67	160	7.876255	T	27-04-2024	IPR002889	Carbohydrate-binding WSC	-
O_fave_XP_020616187.1	e4af6c4a84fe99ed99fb587349cb87c3	716	Gene3D	G3DSA:1.10.640.10	Haem peroxidase domain superfamily, animal type	117	711	8.0E-150	T	27-04-2024	IPR037120	Haem peroxidase domain superfamily, animal type	-
O_fave_XP_020616189.1	e4af6c4a84fe99ed99fb587349cb87c3	716	CDD	cd09818	PIOX_like	170	707	0.0	T	27-04-2024	IPR034815	Alpha-dioxygenase	GO:0016491
O_fave_XP_020616189.1	e4af6c4a84fe99ed99fb587349cb87c3	716	PANTHER	PTHR11903	PROSTAGLANDIN G/H SYNTHASE	140	706	8.1E-147	T	27-04-2024	-	-
O_fave_XP_020616189.1	e4af6c4a84fe99ed99fb587349cb87c3	716	Pfam	PF03098	Animal haem peroxidase	170	691	7.8E-126	T	27-04-2024	IPR019791	Haem peroxidase, animal-type	-
O_fave_XP_020616189.1	e4af6c4a84fe99ed99fb587349cb87c3	716	ProSiteProfiles	PS50292	Animal heme peroxidase superfamily profile.	159	716	66.573204	T	27-04-2024	IPR019791	Haem peroxidase, animal-type	-
O_fave_XP_020616189.1	e4af6c4a84fe99ed99fb587349cb87c3	716	SUPERFAMILY	SSF48113	Heme-dependent peroxidases	167	707	1.41E-121	T	27-04-2024	IPR010255	Haem peroxidase superfamily	GO:0004601|GO:0006979|GO:0020037
O_fave_XP_020616189.1	e4af6c4a84fe99ed99fb587349cb87c3	716	PRINTS	PR00457	Animal haem peroxidase signature	388	414	2.9E-6	T	27-04-2024	IPR019791	Haem peroxidase, animal-type	-
O_fave_XP_020616189.1	e4af6c4a84fe99ed99fb587349cb87c3	716	PRINTS	PR00457	Animal haem peroxidase signature	363	383	2.9E-6	T	27-04-2024	IPR019791	Haem peroxidase, animal-type	-
O_fave_XP_020616189.1	e4af6c4a84fe99ed99fb587349cb87c3	716	ProSiteProfiles	PS51212	WSC domain profile.	67	160	7.876255	T	27-04-2024	IPR002889	Carbohydrate-binding WSC	-
O_fave_XP_020616189.1	e4af6c4a84fe99ed99fb587349cb87c3	716	Gene3D	G3DSA:1.10.640.10	Haem peroxidase domain superfamily, animal type	117	711	8.0E-150	T	27-04-2024	IPR037120	Haem peroxidase domain superfamily, animal type	-
O_fave_XP_020616190.1	f7962741d59b83c92edeaa9454e93df7	703	SMART	SM00321	SLG_2	67	158	0.0021	T	27-04-2024	IPR002889	Carbohydrate-binding WSC	-
O_fave_XP_020616190.1	f7962741d59b83c92edeaa9454e93df7	703	SUPERFAMILY	SSF48113	Heme-dependent peroxidases	167	687	2.83E-120	T	27-04-2024	IPR010255	Haem peroxidase superfamily	GO:0004601|GO:0006979|GO:0020037
O_fave_XP_020616190.1	f7962741d59b83c92edeaa9454e93df7	703	Pfam	PF03098	Animal haem peroxidase	168	685	1.1E-117	T	27-04-2024	IPR019791	Haem peroxidase, animal-type	-
O_fave_XP_020616190.1	f7962741d59b83c92edeaa9454e93df7	703	Gene3D	G3DSA:1.10.640.10	Haem peroxidase domain superfamily, animal type	119	703	4.0E-152	T	27-04-2024	IPR037120	Haem peroxidase domain superfamily, animal type	-
O_fave_XP_020616190.1	f7962741d59b83c92edeaa9454e93df7	703	CDD	cd09818	PIOX_like	168	702	0.0	T	27-04-2024	IPR034815	Alpha-dioxygenase	GO:0016491
O_fave_XP_020616190.1	f7962741d59b83c92edeaa9454e93df7	703	ProSiteProfiles	PS51212	WSC domain profile.	67	158	8.787381	T	27-04-2024	IPR002889	Carbohydrate-binding WSC	-
O_fave_XP_020616190.1	f7962741d59b83c92edeaa9454e93df7	703	PRINTS	PR00457	Animal haem peroxidase signature	232	247	1.5E-8	T	27-04-2024	IPR019791	Haem peroxidase, animal-type	-
O_fave_XP_020616190.1	f7962741d59b83c92edeaa9454e93df7	703	PRINTS	PR00457	Animal haem peroxidase signature	360	380	1.5E-8	T	27-04-2024	IPR019791	Haem peroxidase, animal-type	-
O_fave_XP_020616190.1	f7962741d59b83c92edeaa9454e93df7	703	PRINTS	PR00457	Animal haem peroxidase signature	385	411	1.5E-8	T	27-04-2024	IPR019791	Haem peroxidase, animal-type	-
O_fave_XP_020616190.1	f7962741d59b83c92edeaa9454e93df7	703	ProSiteProfiles	PS50292	Animal heme peroxidase superfamily profile.	157	703	69.976906	T	27-04-2024	IPR019791	Haem peroxidase, animal-type	-
O_fave_XP_020616190.1	f7962741d59b83c92edeaa9454e93df7	703	Pfam	PF01822	WSC domain	70	148	1.0E-12	T	27-04-2024	IPR002889	Carbohydrate-binding WSC	-
O_fave_XP_020616190.1	f7962741d59b83c92edeaa9454e93df7	703	PANTHER	PTHR11903	PROSTAGLANDIN G/H SYNTHASE	158	702	7.1E-139	T	27-04-2024	-	-
O_fave_XP_020616191.1	f7962741d59b83c92edeaa9454e93df7	703	SMART	SM00321	SLG_2	67	158	0.0021	T	27-04-2024	IPR002889	Carbohydrate-binding WSC	-
O_fave_XP_020616191.1	f7962741d59b83c92edeaa9454e93df7	703	SUPERFAMILY	SSF48113	Heme-dependent peroxidases	167	687	2.83E-120	T	27-04-2024	IPR010255	Haem peroxidase superfamily	GO:0004601|GO:0006979|GO:0020037
O_fave_XP_020616191.1	f7962741d59b83c92edeaa9454e93df7	703	Pfam	PF03098	Animal haem peroxidase	168	685	1.1E-117	T	27-04-2024	IPR019791	Haem peroxidase, animal-type	-
O_fave_XP_020616191.1	f7962741d59b83c92edeaa9454e93df7	703	Gene3D	G3DSA:1.10.640.10	Haem peroxidase domain superfamily, animal type	119	703	4.0E-152	T	27-04-2024	IPR037120	Haem peroxidase domain superfamily, animal type	-
O_fave_XP_020616191.1	f7962741d59b83c92edeaa9454e93df7	703	CDD	cd09818	PIOX_like	168	702	0.0	T	27-04-2024	IPR034815	Alpha-dioxygenase	GO:0016491
O_fave_XP_020616191.1	f7962741d59b83c92edeaa9454e93df7	703	ProSiteProfiles	PS51212	WSC domain profile.	67	158	8.787381	T	27-04-2024	IPR002889	Carbohydrate-binding WSC	-
O_fave_XP_020616191.1	f7962741d59b83c92edeaa9454e93df7	703	PRINTS	PR00457	Animal haem peroxidase signature	232	247	1.5E-8	T	27-04-2024	IPR019791	Haem peroxidase, animal-type	-
O_fave_XP_020616191.1	f7962741d59b83c92edeaa9454e93df7	703	PRINTS	PR00457	Animal haem peroxidase signature	360	380	1.5E-8	T	27-04-2024	IPR019791	Haem peroxidase, animal-type	-
O_fave_XP_020616191.1	f7962741d59b83c92edeaa9454e93df7	703	PRINTS	PR00457	Animal haem peroxidase signature	385	411	1.5E-8	T	27-04-2024	IPR019791	Haem peroxidase, animal-type	-
O_fave_XP_020616191.1	f7962741d59b83c92edeaa9454e93df7	703	ProSiteProfiles	PS50292	Animal heme peroxidase superfamily profile.	157	703	69.976906	T	27-04-2024	IPR019791	Haem peroxidase, animal-type	-
O_fave_XP_020616191.1	f7962741d59b83c92edeaa9454e93df7	703	Pfam	PF01822	WSC domain	70	148	1.0E-12	T	27-04-2024	IPR002889	Carbohydrate-binding WSC	-
O_fave_XP_020616191.1	f7962741d59b83c92edeaa9454e93df7	703	PANTHER	PTHR11903	PROSTAGLANDIN G/H SYNTHASE	158	702	7.1E-139	T	27-04-2024	-	-
O_fave_XP_020619604.1	e882f4b7c82af22ded10ae33cde0c916	189	ProSiteProfiles	PS50292	Animal heme peroxidase superfamily profile.	1	189	41.213753	T	27-04-2024	IPR019791	Haem peroxidase, animal-type	-
O_fave_XP_020619604.1	e882f4b7c82af22ded10ae33cde0c916	189	Pfam	PF03098	Animal haem peroxidase	8	161	2.4E-46	T	27-04-2024	IPR019791	Haem peroxidase, animal-type	-
O_fave_XP_020619604.1	e882f4b7c82af22ded10ae33cde0c916	189	Gene3D	G3DSA:1.10.640.10	Haem peroxidase domain superfamily, animal type	2	187	2.6E-46	T	27-04-2024	IPR037120	Haem peroxidase domain superfamily, animal type	-
O_fave_XP_020619604.1	e882f4b7c82af22ded10ae33cde0c916	189	PRINTS	PR00457	Animal haem peroxidase signature	118	128	1.5E-19	T	27-04-2024	IPR019791	Haem peroxidase, animal-type	-
O_fave_XP_020619604.1	e882f4b7c82af22ded10ae33cde0c916	189	PRINTS	PR00457	Animal haem peroxidase signature	31	51	1.5E-19	T	27-04-2024	IPR019791	Haem peroxidase, animal-type	-
O_fave_XP_020619604.1	e882f4b7c82af22ded10ae33cde0c916	189	PRINTS	PR00457	Animal haem peroxidase signature	56	82	1.5E-19	T	27-04-2024	IPR019791	Haem peroxidase, animal-type	-
O_fave_XP_020619604.1	e882f4b7c82af22ded10ae33cde0c916	189	PRINTS	PR00457	Animal haem peroxidase signature	13	31	1.5E-19	T	27-04-2024	IPR019791	Haem peroxidase, animal-type	-
O_fave_XP_020619604.1	e882f4b7c82af22ded10ae33cde0c916	189	SUPERFAMILY	SSF48113	Heme-dependent peroxidases	7	186	8.0E-45	T	27-04-2024	IPR010255	Haem peroxidase superfamily	GO:0004601|GO:0006979|GO:0020037
O_fave_XP_020619604.1	e882f4b7c82af22ded10ae33cde0c916	189	PANTHER	PTHR11475	OXIDASE/PEROXIDASE	9	164	1.0E-47	T	27-04-2024	-	-
O_fave_XP_020621298.1	57d55d8bbd960261ab5bc6beaaf53a4d	765	SUPERFAMILY	SSF48113	Heme-dependent peroxidases	170	757	2.94E-147	T	27-04-2024	IPR010255	Haem peroxidase superfamily	GO:0004601|GO:0006979|GO:0020037
O_fave_XP_020621298.1	57d55d8bbd960261ab5bc6beaaf53a4d	765	PANTHER	PTHR11475	OXIDASE/PEROXIDASE	60	757	4.3E-187	T	27-04-2024	-	-
O_fave_XP_020621298.1	57d55d8bbd960261ab5bc6beaaf53a4d	765	ProSiteProfiles	PS50292	Animal heme peroxidase superfamily profile.	167	760	121.761803	T	27-04-2024	IPR019791	Haem peroxidase, animal-type	-
O_fave_XP_020621298.1	57d55d8bbd960261ab5bc6beaaf53a4d	765	MobiDBLite	mobidb-lite	consensus disorder prediction	206	243	-	T	27-04-2024	-	-
O_fave_XP_020621298.1	57d55d8bbd960261ab5bc6beaaf53a4d	765	PRINTS	PR00457	Animal haem peroxidase signature	250	265	3.8E-25	T	27-04-2024	IPR019791	Haem peroxidase, animal-type	-
O_fave_XP_020621298.1	57d55d8bbd960261ab5bc6beaaf53a4d	765	PRINTS	PR00457	Animal haem peroxidase signature	490	500	3.8E-25	T	27-04-2024	IPR019791	Haem peroxidase, animal-type	-
O_fave_XP_020621298.1	57d55d8bbd960261ab5bc6beaaf53a4d	765	PRINTS	PR00457	Animal haem peroxidase signature	387	405	3.8E-25	T	27-04-2024	IPR019791	Haem peroxidase, animal-type	-
O_fave_XP_020621298.1	57d55d8bbd960261ab5bc6beaaf53a4d	765	PRINTS	PR00457	Animal haem peroxidase signature	429	455	3.8E-25	T	27-04-2024	IPR019791	Haem peroxidase, animal-type	-
O_fave_XP_020621298.1	57d55d8bbd960261ab5bc6beaaf53a4d	765	PRINTS	PR00457	Animal haem peroxidase signature	629	649	3.8E-25	T	27-04-2024	IPR019791	Haem peroxidase, animal-type	-
O_fave_XP_020621298.1	57d55d8bbd960261ab5bc6beaaf53a4d	765	CDD	cd09823	peroxinectin_like	320	724	8.40005E-155	T	27-04-2024	-	-
