id	md5	length	analysis	sig_acc	sig_desc	start	end	score	status	 date	ipr_acc	ipr_desc	goterm
S_pist_XP_022781451.1	45c38f5133e4f0155fd9da5df3bbe9c5	213	PANTHER	PTHR11475	OXIDASE/PEROXIDASE	5	194	1.5E-55	T	02-05-2024	-	-
S_pist_XP_022781451.1	45c38f5133e4f0155fd9da5df3bbe9c5	213	SUPERFAMILY	SSF48113	Heme-dependent peroxidases	5	197	3.65E-45	T	02-05-2024	IPR010255	Haem peroxidase superfamily	GO:0004601|GO:0006979|GO:0020037
S_pist_XP_022781451.1	45c38f5133e4f0155fd9da5df3bbe9c5	213	Gene3D	G3DSA:1.10.640.10	Haem peroxidase domain superfamily, animal type	1	200	1.5E-54	T	02-05-2024	IPR037120	Haem peroxidase domain superfamily, animal type	-
S_pist_XP_022781451.1	45c38f5133e4f0155fd9da5df3bbe9c5	213	ProSiteProfiles	PS50292	Animal heme peroxidase superfamily profile.	1	199	48.956242	T	02-05-2024	IPR019791	Haem peroxidase, animal-type	-
S_pist_XP_022781452.1	6607244f079e6b6081e51bcea337e9a7	655	Gene3D	G3DSA:1.10.640.10	Haem peroxidase domain superfamily, animal type	41	626	2.1E-181	T	02-05-2024	IPR037120	Haem peroxidase domain superfamily, animal type	-
S_pist_XP_022781452.1	6607244f079e6b6081e51bcea337e9a7	655	SUPERFAMILY	SSF48113	Heme-dependent peroxidases	52	624	2.71E-150	T	02-05-2024	IPR010255	Haem peroxidase superfamily	GO:0004601|GO:0006979|GO:0020037
S_pist_XP_022781452.1	6607244f079e6b6081e51bcea337e9a7	655	FunFam	G3DSA:1.10.640.10:FF:000003	chorion peroxidase	41	625	1.0E-170	T	02-05-2024	-	-
S_pist_XP_022781452.1	6607244f079e6b6081e51bcea337e9a7	655	CDD	cd09823	peroxinectin_like	200	587	6.37536E-171	T	02-05-2024	-	-
S_pist_XP_022781452.1	6607244f079e6b6081e51bcea337e9a7	655	Pfam	PF03098	Animal haem peroxidase	57	599	2.9E-166	T	02-05-2024	IPR019791	Haem peroxidase, animal-type	-
S_pist_XP_022781452.1	6607244f079e6b6081e51bcea337e9a7	655	PRINTS	PR00457	Animal haem peroxidase signature	289	309	8.3E-34	T	02-05-2024	IPR019791	Haem peroxidase, animal-type	-
S_pist_XP_022781452.1	6607244f079e6b6081e51bcea337e9a7	655	PRINTS	PR00457	Animal haem peroxidase signature	575	589	8.3E-34	T	02-05-2024	IPR019791	Haem peroxidase, animal-type	-
S_pist_XP_022781452.1	6607244f079e6b6081e51bcea337e9a7	655	PRINTS	PR00457	Animal haem peroxidase signature	314	340	8.3E-34	T	02-05-2024	IPR019791	Haem peroxidase, animal-type	-
S_pist_XP_022781452.1	6607244f079e6b6081e51bcea337e9a7	655	PRINTS	PR00457	Animal haem peroxidase signature	375	385	8.3E-34	T	02-05-2024	IPR019791	Haem peroxidase, animal-type	-
S_pist_XP_022781452.1	6607244f079e6b6081e51bcea337e9a7	655	PRINTS	PR00457	Animal haem peroxidase signature	271	289	8.3E-34	T	02-05-2024	IPR019791	Haem peroxidase, animal-type	-
S_pist_XP_022781452.1	6607244f079e6b6081e51bcea337e9a7	655	PRINTS	PR00457	Animal haem peroxidase signature	132	147	8.3E-34	T	02-05-2024	IPR019791	Haem peroxidase, animal-type	-
S_pist_XP_022781452.1	6607244f079e6b6081e51bcea337e9a7	655	PRINTS	PR00457	Animal haem peroxidase signature	81	92	8.3E-34	T	02-05-2024	IPR019791	Haem peroxidase, animal-type	-
S_pist_XP_022781452.1	6607244f079e6b6081e51bcea337e9a7	655	ProSiteProfiles	PS50292	Animal heme peroxidase superfamily profile.	49	626	123.501053	T	02-05-2024	IPR019791	Haem peroxidase, animal-type	-
S_pist_XP_022781452.1	6607244f079e6b6081e51bcea337e9a7	655	PANTHER	PTHR11475	OXIDASE/PEROXIDASE	50	623	1.1E-184	T	02-05-2024	-	-
S_pist_XP_022781454.1	a47545bd9d5f863ca29f1346a3ad13a6	1397	PANTHER	PTHR11475	OXIDASE/PEROXIDASE	84	664	0.0	T	02-05-2024	-	-
S_pist_XP_022781454.1	a47545bd9d5f863ca29f1346a3ad13a6	1397	Pfam	PF03098	Animal haem peroxidase	90	642	6.1E-152	T	02-05-2024	IPR019791	Haem peroxidase, animal-type	-
S_pist_XP_022781454.1	a47545bd9d5f863ca29f1346a3ad13a6	1397	Pfam	PF03098	Animal haem peroxidase	800	1361	2.9E-141	T	02-05-2024	IPR019791	Haem peroxidase, animal-type	-
S_pist_XP_022781454.1	a47545bd9d5f863ca29f1346a3ad13a6	1397	CDD	cd09823	peroxinectin_like	945	1349	2.98226E-140	T	02-05-2024	-	-
S_pist_XP_022781454.1	a47545bd9d5f863ca29f1346a3ad13a6	1397	PRINTS	PR00457	Animal haem peroxidase signature	412	422	9.3E-27	T	02-05-2024	IPR019791	Haem peroxidase, animal-type	-
S_pist_XP_022781454.1	a47545bd9d5f863ca29f1346a3ad13a6	1397	PRINTS	PR00457	Animal haem peroxidase signature	114	125	9.3E-27	T	02-05-2024	IPR019791	Haem peroxidase, animal-type	-
S_pist_XP_022781454.1	a47545bd9d5f863ca29f1346a3ad13a6	1397	PRINTS	PR00457	Animal haem peroxidase signature	164	179	9.3E-27	T	02-05-2024	IPR019791	Haem peroxidase, animal-type	-
S_pist_XP_022781454.1	a47545bd9d5f863ca29f1346a3ad13a6	1397	PRINTS	PR00457	Animal haem peroxidase signature	325	345	9.3E-27	T	02-05-2024	IPR019791	Haem peroxidase, animal-type	-
S_pist_XP_022781454.1	a47545bd9d5f863ca29f1346a3ad13a6	1397	PRINTS	PR00457	Animal haem peroxidase signature	350	376	9.3E-27	T	02-05-2024	IPR019791	Haem peroxidase, animal-type	-
S_pist_XP_022781454.1	a47545bd9d5f863ca29f1346a3ad13a6	1397	PRINTS	PR00457	Animal haem peroxidase signature	543	563	9.3E-27	T	02-05-2024	IPR019791	Haem peroxidase, animal-type	-
S_pist_XP_022781454.1	a47545bd9d5f863ca29f1346a3ad13a6	1397	PRINTS	PR00457	Animal haem peroxidase signature	307	325	9.3E-27	T	02-05-2024	IPR019791	Haem peroxidase, animal-type	-
S_pist_XP_022781454.1	a47545bd9d5f863ca29f1346a3ad13a6	1397	PRINTS	PR00457	Animal haem peroxidase signature	618	632	9.3E-27	T	02-05-2024	IPR019791	Haem peroxidase, animal-type	-
S_pist_XP_022781454.1	a47545bd9d5f863ca29f1346a3ad13a6	1397	FunFam	G3DSA:1.10.640.10:FF:000003	chorion peroxidase	76	665	1.8E-161	T	02-05-2024	-	-
S_pist_XP_022781454.1	a47545bd9d5f863ca29f1346a3ad13a6	1397	SUPERFAMILY	SSF48113	Heme-dependent peroxidases	795	1383	5.53E-131	T	02-05-2024	IPR010255	Haem peroxidase superfamily	GO:0004601|GO:0006979|GO:0020037
S_pist_XP_022781454.1	a47545bd9d5f863ca29f1346a3ad13a6	1397	Gene3D	G3DSA:1.10.640.10	Haem peroxidase domain superfamily, animal type	81	666	1.1E-168	T	02-05-2024	IPR037120	Haem peroxidase domain superfamily, animal type	-
S_pist_XP_022781454.1	a47545bd9d5f863ca29f1346a3ad13a6	1397	Gene3D	G3DSA:1.10.640.10	Haem peroxidase domain superfamily, animal type	783	1386	3.9E-159	T	02-05-2024	IPR037120	Haem peroxidase domain superfamily, animal type	-
S_pist_XP_022781454.1	a47545bd9d5f863ca29f1346a3ad13a6	1397	FunFam	G3DSA:1.10.640.10:FF:000003	chorion peroxidase	786	1384	2.0E-147	T	02-05-2024	-	-
S_pist_XP_022781454.1	a47545bd9d5f863ca29f1346a3ad13a6	1397	SUPERFAMILY	SSF48113	Heme-dependent peroxidases	85	664	2.71E-142	T	02-05-2024	IPR010255	Haem peroxidase superfamily	GO:0004601|GO:0006979|GO:0020037
S_pist_XP_022781454.1	a47545bd9d5f863ca29f1346a3ad13a6	1397	CDD	cd09823	peroxinectin_like	234	630	7.25104E-144	T	02-05-2024	-	-
S_pist_XP_022781454.1	a47545bd9d5f863ca29f1346a3ad13a6	1397	ProSiteProfiles	PS50292	Animal heme peroxidase superfamily profile.	82	666	120.995033	T	02-05-2024	IPR019791	Haem peroxidase, animal-type	-
S_pist_XP_022781454.1	a47545bd9d5f863ca29f1346a3ad13a6	1397	ProSiteProfiles	PS50292	Animal heme peroxidase superfamily profile.	792	1385	109.661827	T	02-05-2024	IPR019791	Haem peroxidase, animal-type	-
S_pist_XP_022781462.1	a752f55697e5c4fad33f0abfa82f5978	656	CDD	cd09823	peroxinectin_like	206	600	2.0056E-157	T	02-05-2024	-	-
S_pist_XP_022781462.1	a752f55697e5c4fad33f0abfa82f5978	656	SUPERFAMILY	SSF48113	Heme-dependent peroxidases	56	640	2.0E-131	T	02-05-2024	IPR010255	Haem peroxidase superfamily	GO:0004601|GO:0006979|GO:0020037
S_pist_XP_022781462.1	a752f55697e5c4fad33f0abfa82f5978	656	Gene3D	G3DSA:1.10.640.10	Haem peroxidase domain superfamily, animal type	39	643	1.7E-159	T	02-05-2024	IPR037120	Haem peroxidase domain superfamily, animal type	-
S_pist_XP_022781462.1	a752f55697e5c4fad33f0abfa82f5978	656	FunFam	G3DSA:1.10.640.10:FF:000003	chorion peroxidase	42	641	2.0E-159	T	02-05-2024	-	-
S_pist_XP_022781462.1	a752f55697e5c4fad33f0abfa82f5978	656	PANTHER	PTHR11475	OXIDASE/PEROXIDASE	31	637	2.8E-167	T	02-05-2024	-	-
S_pist_XP_022781462.1	a752f55697e5c4fad33f0abfa82f5978	656	PRINTS	PR00457	Animal haem peroxidase signature	295	315	6.8E-30	T	02-05-2024	IPR019791	Haem peroxidase, animal-type	-
S_pist_XP_022781462.1	a752f55697e5c4fad33f0abfa82f5978	656	PRINTS	PR00457	Animal haem peroxidase signature	514	534	6.8E-30	T	02-05-2024	IPR019791	Haem peroxidase, animal-type	-
S_pist_XP_022781462.1	a752f55697e5c4fad33f0abfa82f5978	656	PRINTS	PR00457	Animal haem peroxidase signature	320	346	6.8E-30	T	02-05-2024	IPR019791	Haem peroxidase, animal-type	-
S_pist_XP_022781462.1	a752f55697e5c4fad33f0abfa82f5978	656	PRINTS	PR00457	Animal haem peroxidase signature	381	391	6.8E-30	T	02-05-2024	IPR019791	Haem peroxidase, animal-type	-
S_pist_XP_022781462.1	a752f55697e5c4fad33f0abfa82f5978	656	PRINTS	PR00457	Animal haem peroxidase signature	138	153	6.8E-30	T	02-05-2024	IPR019791	Haem peroxidase, animal-type	-
S_pist_XP_022781462.1	a752f55697e5c4fad33f0abfa82f5978	656	PRINTS	PR00457	Animal haem peroxidase signature	588	602	6.8E-30	T	02-05-2024	IPR019791	Haem peroxidase, animal-type	-
S_pist_XP_022781462.1	a752f55697e5c4fad33f0abfa82f5978	656	PRINTS	PR00457	Animal haem peroxidase signature	277	295	6.8E-30	T	02-05-2024	IPR019791	Haem peroxidase, animal-type	-
S_pist_XP_022781462.1	a752f55697e5c4fad33f0abfa82f5978	656	Pfam	PF03098	Animal haem peroxidase	59	612	1.6E-150	T	02-05-2024	IPR019791	Haem peroxidase, animal-type	-
S_pist_XP_022781462.1	a752f55697e5c4fad33f0abfa82f5978	656	ProSiteProfiles	PS50292	Animal heme peroxidase superfamily profile.	48	642	115.160118	T	02-05-2024	IPR019791	Haem peroxidase, animal-type	-
S_pist_XP_022783992.1	ee452d244f266ddb204cd3542f6cd54a	703	Pfam	PF01822	WSC domain	71	149	5.1E-13	T	02-05-2024	IPR002889	Carbohydrate-binding WSC	-
S_pist_XP_022783992.1	ee452d244f266ddb204cd3542f6cd54a	703	SUPERFAMILY	SSF48113	Heme-dependent peroxidases	168	688	1.29E-119	T	02-05-2024	IPR010255	Haem peroxidase superfamily	GO:0004601|GO:0006979|GO:0020037
S_pist_XP_022783992.1	ee452d244f266ddb204cd3542f6cd54a	703	Coils	Coil	Coil	703	703	-	T	02-05-2024	-	-
S_pist_XP_022783992.1	ee452d244f266ddb204cd3542f6cd54a	703	PRINTS	PR00457	Animal haem peroxidase signature	360	380	6.2E-9	T	02-05-2024	IPR019791	Haem peroxidase, animal-type	-
S_pist_XP_022783992.1	ee452d244f266ddb204cd3542f6cd54a	703	PRINTS	PR00457	Animal haem peroxidase signature	233	248	6.2E-9	T	02-05-2024	IPR019791	Haem peroxidase, animal-type	-
S_pist_XP_022783992.1	ee452d244f266ddb204cd3542f6cd54a	703	PRINTS	PR00457	Animal haem peroxidase signature	385	411	6.2E-9	T	02-05-2024	IPR019791	Haem peroxidase, animal-type	-
S_pist_XP_022783992.1	ee452d244f266ddb204cd3542f6cd54a	703	ProSiteProfiles	PS51212	WSC domain profile.	68	159	9.418814	T	02-05-2024	IPR002889	Carbohydrate-binding WSC	-
S_pist_XP_022783992.1	ee452d244f266ddb204cd3542f6cd54a	703	PANTHER	PTHR11903	PROSTAGLANDIN G/H SYNTHASE	156	702	2.8E-140	T	02-05-2024	-	-
S_pist_XP_022783992.1	ee452d244f266ddb204cd3542f6cd54a	703	ProSiteProfiles	PS50292	Animal heme peroxidase superfamily profile.	158	703	68.331161	T	02-05-2024	IPR019791	Haem peroxidase, animal-type	-
S_pist_XP_022783992.1	ee452d244f266ddb204cd3542f6cd54a	703	CDD	cd09818	PIOX_like	169	701	0.0	T	02-05-2024	IPR034815	Alpha-dioxygenase	GO:0016491
S_pist_XP_022783992.1	ee452d244f266ddb204cd3542f6cd54a	703	Pfam	PF03098	Animal haem peroxidase	169	685	7.2E-121	T	02-05-2024	IPR019791	Haem peroxidase, animal-type	-
S_pist_XP_022783992.1	ee452d244f266ddb204cd3542f6cd54a	703	SMART	SM00321	SLG_2	68	159	6.7E-8	T	02-05-2024	IPR002889	Carbohydrate-binding WSC	-
S_pist_XP_022783992.1	ee452d244f266ddb204cd3542f6cd54a	703	Gene3D	G3DSA:1.10.640.10	Haem peroxidase domain superfamily, animal type	130	703	1.2E-154	T	02-05-2024	IPR037120	Haem peroxidase domain superfamily, animal type	-
S_pist_XP_022784016.1	73ba7842ad593f594c34cea2120fbfe4	705	SUPERFAMILY	SSF48113	Heme-dependent peroxidases	154	696	7.65E-116	T	02-05-2024	IPR010255	Haem peroxidase superfamily	GO:0004601|GO:0006979|GO:0020037
S_pist_XP_022784016.1	73ba7842ad593f594c34cea2120fbfe4	705	ProSiteProfiles	PS50292	Animal heme peroxidase superfamily profile.	145	705	64.534721	T	02-05-2024	IPR019791	Haem peroxidase, animal-type	-
S_pist_XP_022784016.1	73ba7842ad593f594c34cea2120fbfe4	705	PRINTS	PR00457	Animal haem peroxidase signature	376	402	4.3E-5	T	02-05-2024	IPR019791	Haem peroxidase, animal-type	-
S_pist_XP_022784016.1	73ba7842ad593f594c34cea2120fbfe4	705	PRINTS	PR00457	Animal haem peroxidase signature	351	371	4.3E-5	T	02-05-2024	IPR019791	Haem peroxidase, animal-type	-
S_pist_XP_022784016.1	73ba7842ad593f594c34cea2120fbfe4	705	PANTHER	PTHR11903	PROSTAGLANDIN G/H SYNTHASE	136	692	1.9E-134	T	02-05-2024	-	-
S_pist_XP_022784016.1	73ba7842ad593f594c34cea2120fbfe4	705	Pfam	PF01822	WSC domain	71	124	9.9E-8	T	02-05-2024	IPR002889	Carbohydrate-binding WSC	-
S_pist_XP_022784016.1	73ba7842ad593f594c34cea2120fbfe4	705	CDD	cd09818	PIOX_like	156	695	0.0	T	02-05-2024	IPR034815	Alpha-dioxygenase	GO:0016491
S_pist_XP_022784016.1	73ba7842ad593f594c34cea2120fbfe4	705	Pfam	PF03098	Animal haem peroxidase	155	679	4.5E-119	T	02-05-2024	IPR019791	Haem peroxidase, animal-type	-
S_pist_XP_022784016.1	73ba7842ad593f594c34cea2120fbfe4	705	Gene3D	G3DSA:1.10.640.10	Haem peroxidase domain superfamily, animal type	113	699	9.2E-147	T	02-05-2024	IPR037120	Haem peroxidase domain superfamily, animal type	-
S_pist_XP_022794429.1	70a73da28aedb80ba6e1c8c3aac975ca	1368	Pfam	PF17892	Cadherin-like domain	777	833	3.3E-8	T	02-05-2024	IPR041690	Cadherin-like domain	-
S_pist_XP_022794429.1	70a73da28aedb80ba6e1c8c3aac975ca	1368	Gene3D	G3DSA:1.10.640.10	Haem peroxidase domain superfamily, animal type	834	1367	2.2E-157	T	02-05-2024	IPR037120	Haem peroxidase domain superfamily, animal type	-
S_pist_XP_022794429.1	70a73da28aedb80ba6e1c8c3aac975ca	1368	SUPERFAMILY	SSF48113	Heme-dependent peroxidases	848	1355	2.94E-141	T	02-05-2024	IPR010255	Haem peroxidase superfamily	GO:0004601|GO:0006979|GO:0020037
S_pist_XP_022794429.1	70a73da28aedb80ba6e1c8c3aac975ca	1368	PRINTS	PR00457	Animal haem peroxidase signature	873	884	5.7E-23	T	02-05-2024	IPR019791	Haem peroxidase, animal-type	-
S_pist_XP_022794429.1	70a73da28aedb80ba6e1c8c3aac975ca	1368	PRINTS	PR00457	Animal haem peroxidase signature	1266	1286	5.7E-23	T	02-05-2024	IPR019791	Haem peroxidase, animal-type	-
S_pist_XP_022794429.1	70a73da28aedb80ba6e1c8c3aac975ca	1368	PRINTS	PR00457	Animal haem peroxidase signature	917	932	5.7E-23	T	02-05-2024	IPR019791	Haem peroxidase, animal-type	-
S_pist_XP_022794429.1	70a73da28aedb80ba6e1c8c3aac975ca	1368	PRINTS	PR00457	Animal haem peroxidase signature	1092	1118	5.7E-23	T	02-05-2024	IPR019791	Haem peroxidase, animal-type	-
S_pist_XP_022794429.1	70a73da28aedb80ba6e1c8c3aac975ca	1368	PRINTS	PR00457	Animal haem peroxidase signature	1145	1155	5.7E-23	T	02-05-2024	IPR019791	Haem peroxidase, animal-type	-
S_pist_XP_022794429.1	70a73da28aedb80ba6e1c8c3aac975ca	1368	PRINTS	PR00457	Animal haem peroxidase signature	1047	1065	5.7E-23	T	02-05-2024	IPR019791	Haem peroxidase, animal-type	-
S_pist_XP_022794429.1	70a73da28aedb80ba6e1c8c3aac975ca	1368	Pfam	PF13517	FG-GAP-like repeat	441	502	1.3E-11	T	02-05-2024	IPR013517	FG-GAP repeat	-
S_pist_XP_022794429.1	70a73da28aedb80ba6e1c8c3aac975ca	1368	Pfam	PF13517	FG-GAP-like repeat	528	575	6.8E-7	T	02-05-2024	IPR013517	FG-GAP repeat	-
S_pist_XP_022794429.1	70a73da28aedb80ba6e1c8c3aac975ca	1368	Pfam	PF13517	FG-GAP-like repeat	228	292	9.2E-15	T	02-05-2024	IPR013517	FG-GAP repeat	-
S_pist_XP_022794429.1	70a73da28aedb80ba6e1c8c3aac975ca	1368	Pfam	PF03098	Animal haem peroxidase	851	1356	1.9E-144	T	02-05-2024	IPR019791	Haem peroxidase, animal-type	-
S_pist_XP_022794429.1	70a73da28aedb80ba6e1c8c3aac975ca	1368	PANTHER	PTHR11475	OXIDASE/PEROXIDASE	800	1354	2.8E-152	T	02-05-2024	-	-
S_pist_XP_022794429.1	70a73da28aedb80ba6e1c8c3aac975ca	1368	SUPERFAMILY	SSF69318	Integrin alpha N-terminal domain	219	658	3.92E-44	T	02-05-2024	IPR028994	Integrin alpha, N-terminal	-
S_pist_XP_022794429.1	70a73da28aedb80ba6e1c8c3aac975ca	1368	Pfam	PF07593	ASPIC and UnbV	681	748	1.9E-9	T	02-05-2024	IPR011519	ASPIC/UnbV	-
S_pist_XP_022794429.1	70a73da28aedb80ba6e1c8c3aac975ca	1368	Gene3D	G3DSA:2.130.10.130	-	218	365	3.8E-8	T	02-05-2024	IPR028994	Integrin alpha, N-terminal	-
S_pist_XP_022794429.1	70a73da28aedb80ba6e1c8c3aac975ca	1368	ProSiteProfiles	PS50292	Animal heme peroxidase superfamily profile.	838	1368	105.41655	T	02-05-2024	IPR019791	Haem peroxidase, animal-type	-
S_pist_XP_022794429.1	70a73da28aedb80ba6e1c8c3aac975ca	1368	Gene3D	G3DSA:2.60.40.3440	-	735	833	6.0E-13	T	02-05-2024	-	-
S_pist_XP_022794429.1	70a73da28aedb80ba6e1c8c3aac975ca	1368	Gene3D	G3DSA:2.130.10.130	-	433	579	1.8E-5	T	02-05-2024	IPR028994	Integrin alpha, N-terminal	-
S_pist_XP_022794431.1	374c2e7985a00076b01f6133fc8da302	1367	PANTHER	PTHR11475	OXIDASE/PEROXIDASE	799	1353	2.8E-152	T	02-05-2024	-	-
S_pist_XP_022794431.1	374c2e7985a00076b01f6133fc8da302	1367	Pfam	PF03098	Animal haem peroxidase	850	1355	1.9E-144	T	02-05-2024	IPR019791	Haem peroxidase, animal-type	-
S_pist_XP_022794431.1	374c2e7985a00076b01f6133fc8da302	1367	Pfam	PF17892	Cadherin-like domain	776	832	3.3E-8	T	02-05-2024	IPR041690	Cadherin-like domain	-
S_pist_XP_022794431.1	374c2e7985a00076b01f6133fc8da302	1367	Gene3D	G3DSA:2.130.10.130	-	217	364	3.8E-8	T	02-05-2024	IPR028994	Integrin alpha, N-terminal	-
S_pist_XP_022794431.1	374c2e7985a00076b01f6133fc8da302	1367	SUPERFAMILY	SSF69318	Integrin alpha N-terminal domain	222	351	5.36E-22	T	02-05-2024	IPR028994	Integrin alpha, N-terminal	-
S_pist_XP_022794431.1	374c2e7985a00076b01f6133fc8da302	1367	Pfam	PF13517	FG-GAP-like repeat	227	291	9.2E-15	T	02-05-2024	IPR013517	FG-GAP repeat	-
S_pist_XP_022794431.1	374c2e7985a00076b01f6133fc8da302	1367	Pfam	PF13517	FG-GAP-like repeat	527	574	6.8E-7	T	02-05-2024	IPR013517	FG-GAP repeat	-
S_pist_XP_022794431.1	374c2e7985a00076b01f6133fc8da302	1367	Pfam	PF13517	FG-GAP-like repeat	440	501	1.3E-11	T	02-05-2024	IPR013517	FG-GAP repeat	-
S_pist_XP_022794431.1	374c2e7985a00076b01f6133fc8da302	1367	PRINTS	PR00457	Animal haem peroxidase signature	916	931	5.7E-23	T	02-05-2024	IPR019791	Haem peroxidase, animal-type	-
S_pist_XP_022794431.1	374c2e7985a00076b01f6133fc8da302	1367	PRINTS	PR00457	Animal haem peroxidase signature	1091	1117	5.7E-23	T	02-05-2024	IPR019791	Haem peroxidase, animal-type	-
S_pist_XP_022794431.1	374c2e7985a00076b01f6133fc8da302	1367	PRINTS	PR00457	Animal haem peroxidase signature	1265	1285	5.7E-23	T	02-05-2024	IPR019791	Haem peroxidase, animal-type	-
S_pist_XP_022794431.1	374c2e7985a00076b01f6133fc8da302	1367	PRINTS	PR00457	Animal haem peroxidase signature	1046	1064	5.7E-23	T	02-05-2024	IPR019791	Haem peroxidase, animal-type	-
S_pist_XP_022794431.1	374c2e7985a00076b01f6133fc8da302	1367	PRINTS	PR00457	Animal haem peroxidase signature	1144	1154	5.7E-23	T	02-05-2024	IPR019791	Haem peroxidase, animal-type	-
S_pist_XP_022794431.1	374c2e7985a00076b01f6133fc8da302	1367	PRINTS	PR00457	Animal haem peroxidase signature	872	883	5.7E-23	T	02-05-2024	IPR019791	Haem peroxidase, animal-type	-
S_pist_XP_022794431.1	374c2e7985a00076b01f6133fc8da302	1367	SUPERFAMILY	SSF69318	Integrin alpha N-terminal domain	331	657	8.37E-33	T	02-05-2024	IPR028994	Integrin alpha, N-terminal	-
S_pist_XP_022794431.1	374c2e7985a00076b01f6133fc8da302	1367	SUPERFAMILY	SSF48113	Heme-dependent peroxidases	847	1354	2.94E-141	T	02-05-2024	IPR010255	Haem peroxidase superfamily	GO:0004601|GO:0006979|GO:0020037
