id	md5	length	analysis	sig_acc	sig_desc	start	end	score	status	 date	ipr_acc	ipr_desc	goterm
C_virg_XP_022287153.1	0250105e420c04e4db06a2f57691ac7d	682	PRINTS	PR00457	Animal haem peroxidase signature	555	575	1.3E-25	T	28-06-2024	IPR019791	Haem peroxidase, animal-type	-
C_virg_XP_022287153.1	0250105e420c04e4db06a2f57691ac7d	682	PRINTS	PR00457	Animal haem peroxidase signature	150	161	1.3E-25	T	28-06-2024	IPR019791	Haem peroxidase, animal-type	-
C_virg_XP_022287153.1	0250105e420c04e4db06a2f57691ac7d	682	PRINTS	PR00457	Animal haem peroxidase signature	330	348	1.3E-25	T	28-06-2024	IPR019791	Haem peroxidase, animal-type	-
C_virg_XP_022287153.1	0250105e420c04e4db06a2f57691ac7d	682	PRINTS	PR00457	Animal haem peroxidase signature	628	642	1.3E-25	T	28-06-2024	IPR019791	Haem peroxidase, animal-type	-
C_virg_XP_022287153.1	0250105e420c04e4db06a2f57691ac7d	682	SUPERFAMILY	SSF48113	Heme-dependent peroxidases	125	676	2.47E-144	T	28-06-2024	IPR010255	Haem peroxidase superfamily	GO:0004601|GO:0006979|GO:0020037
C_virg_XP_022287154.1	dd5a78d4ca136f766230fe4af467b52f	657	CDD	cd09823	peroxinectin_like	273	640	4.67812E-146	T	28-06-2024	-	-
C_virg_XP_022287154.1	dd5a78d4ca136f766230fe4af467b52f	657	FunFam	G3DSA:1.10.640.10:FF:000003	chorion peroxidase	110	657	1.4E-162	T	28-06-2024	-	-
C_virg_XP_022287154.1	dd5a78d4ca136f766230fe4af467b52f	657	MobiDBLite	mobidb-lite	consensus disorder prediction	152	173	-	T	28-06-2024	-	-
C_virg_XP_022287154.1	dd5a78d4ca136f766230fe4af467b52f	657	Pfam	PF03098	Animal haem peroxidase	126	651	1.4E-150	T	28-06-2024	IPR019791	Haem peroxidase, animal-type	-
C_virg_XP_022287154.1	dd5a78d4ca136f766230fe4af467b52f	657	PRINTS	PR00457	Animal haem peroxidase signature	330	348	1.0E-25	T	28-06-2024	IPR019791	Haem peroxidase, animal-type	-
C_virg_XP_022287154.1	dd5a78d4ca136f766230fe4af467b52f	657	PRINTS	PR00457	Animal haem peroxidase signature	150	161	1.0E-25	T	28-06-2024	IPR019791	Haem peroxidase, animal-type	-
C_virg_XP_022287154.1	dd5a78d4ca136f766230fe4af467b52f	657	PRINTS	PR00457	Animal haem peroxidase signature	555	575	1.0E-25	T	28-06-2024	IPR019791	Haem peroxidase, animal-type	-
C_virg_XP_022287154.1	dd5a78d4ca136f766230fe4af467b52f	657	PRINTS	PR00457	Animal haem peroxidase signature	372	398	1.0E-25	T	28-06-2024	IPR019791	Haem peroxidase, animal-type	-
C_virg_XP_022287154.1	dd5a78d4ca136f766230fe4af467b52f	657	PRINTS	PR00457	Animal haem peroxidase signature	628	642	1.0E-25	T	28-06-2024	IPR019791	Haem peroxidase, animal-type	-
C_virg_XP_022287154.1	dd5a78d4ca136f766230fe4af467b52f	657	PRINTS	PR00457	Animal haem peroxidase signature	432	442	1.0E-25	T	28-06-2024	IPR019791	Haem peroxidase, animal-type	-
C_virg_XP_022287154.1	dd5a78d4ca136f766230fe4af467b52f	657	PRINTS	PR00457	Animal haem peroxidase signature	199	214	1.0E-25	T	28-06-2024	IPR019791	Haem peroxidase, animal-type	-
C_virg_XP_022287154.1	dd5a78d4ca136f766230fe4af467b52f	657	Gene3D	G3DSA:1.10.640.10	Haem peroxidase domain superfamily, animal type	110	657	1.4E-156	T	28-06-2024	IPR037120	Haem peroxidase domain superfamily, animal type	-
C_virg_XP_022287154.1	dd5a78d4ca136f766230fe4af467b52f	657	PANTHER	PTHR11475	OXIDASE/PEROXIDASE	70	655	3.9E-173	T	28-06-2024	-	-
C_virg_XP_022287154.1	dd5a78d4ca136f766230fe4af467b52f	657	ProSiteProfiles	PS50292	Animal heme peroxidase superfamily profile.	115	657	115.272324	T	28-06-2024	IPR019791	Haem peroxidase, animal-type	-
C_virg_XP_022287154.1	dd5a78d4ca136f766230fe4af467b52f	657	SUPERFAMILY	SSF48113	Heme-dependent peroxidases	125	655	3.41E-139	T	28-06-2024	IPR010255	Haem peroxidase superfamily	GO:0004601|GO:0006979|GO:0020037
C_virg_XP_022288923.1	28cce0525301d3ea118e974407301825	693	Pfam	PF03098	Animal haem peroxidase	131	658	8.8E-165	T	29-06-2024	IPR019791	Haem peroxidase, animal-type	-
C_virg_XP_022288923.1	28cce0525301d3ea118e974407301825	693	SUPERFAMILY	SSF48113	Heme-dependent peroxidases	126	685	3.06E-153	T	29-06-2024	IPR010255	Haem peroxidase superfamily	GO:0004601|GO:0006979|GO:0020037
C_virg_XP_022288923.1	28cce0525301d3ea118e974407301825	693	Gene3D	G3DSA:1.10.640.10	Haem peroxidase domain superfamily, animal type	117	686	2.0E-180	T	29-06-2024	IPR037120	Haem peroxidase domain superfamily, animal type	-
C_virg_XP_022288923.1	28cce0525301d3ea118e974407301825	693	ProSiteProfiles	PS50292	Animal heme peroxidase superfamily profile.	123	687	131.280945	T	29-06-2024	IPR019791	Haem peroxidase, animal-type	-
C_virg_XP_022288923.1	28cce0525301d3ea118e974407301825	693	PRINTS	PR00457	Animal haem peroxidase signature	357	377	9.1E-35	T	29-06-2024	IPR019791	Haem peroxidase, animal-type	-
C_virg_XP_022288923.1	28cce0525301d3ea118e974407301825	693	PRINTS	PR00457	Animal haem peroxidase signature	155	166	9.1E-35	T	29-06-2024	IPR019791	Haem peroxidase, animal-type	-
C_virg_XP_022288923.1	28cce0525301d3ea118e974407301825	693	PRINTS	PR00457	Animal haem peroxidase signature	562	582	9.1E-35	T	29-06-2024	IPR019791	Haem peroxidase, animal-type	-
C_virg_XP_022288923.1	28cce0525301d3ea118e974407301825	693	PRINTS	PR00457	Animal haem peroxidase signature	204	219	9.1E-35	T	29-06-2024	IPR019791	Haem peroxidase, animal-type	-
C_virg_XP_022288923.1	28cce0525301d3ea118e974407301825	693	PRINTS	PR00457	Animal haem peroxidase signature	636	650	9.1E-35	T	29-06-2024	IPR019791	Haem peroxidase, animal-type	-
C_virg_XP_022288923.1	28cce0525301d3ea118e974407301825	693	PRINTS	PR00457	Animal haem peroxidase signature	382	408	9.1E-35	T	29-06-2024	IPR019791	Haem peroxidase, animal-type	-
C_virg_XP_022288923.1	28cce0525301d3ea118e974407301825	693	PRINTS	PR00457	Animal haem peroxidase signature	339	357	9.1E-35	T	29-06-2024	IPR019791	Haem peroxidase, animal-type	-
C_virg_XP_022288923.1	28cce0525301d3ea118e974407301825	693	FunFam	G3DSA:1.10.640.10:FF:000003	chorion peroxidase	117	686	2.4E-178	T	29-06-2024	-	-
C_virg_XP_022288923.1	28cce0525301d3ea118e974407301825	693	PANTHER	PTHR11475	OXIDASE/PEROXIDASE	78	685	1.4E-185	T	29-06-2024	-	-
C_virg_XP_022288923.1	28cce0525301d3ea118e974407301825	693	CDD	cd09823	peroxinectin_like	277	648	5.59957E-162	T	29-06-2024	-	-
C_virg_XP_022289209.1	b6dd9e008b48d12318910a7c57e69f77	706	CDD	cd09823	peroxinectin_like	268	635	1.41284E-146	T	29-06-2024	-	-
C_virg_XP_022289209.1	b6dd9e008b48d12318910a7c57e69f77	706	PANTHER	PTHR11475	OXIDASE/PEROXIDASE	84	671	1.1E-180	T	29-06-2024	-	-
C_virg_XP_022289209.1	b6dd9e008b48d12318910a7c57e69f77	706	PRINTS	PR00457	Animal haem peroxidase signature	367	393	5.4E-27	T	29-06-2024	IPR019791	Haem peroxidase, animal-type	-
C_virg_XP_022289209.1	b6dd9e008b48d12318910a7c57e69f77	706	PRINTS	PR00457	Animal haem peroxidase signature	194	209	5.4E-27	T	29-06-2024	IPR019791	Haem peroxidase, animal-type	-
C_virg_XP_022289209.1	b6dd9e008b48d12318910a7c57e69f77	706	PRINTS	PR00457	Animal haem peroxidase signature	550	570	5.4E-27	T	29-06-2024	IPR019791	Haem peroxidase, animal-type	-
C_virg_XP_022289209.1	b6dd9e008b48d12318910a7c57e69f77	706	PRINTS	PR00457	Animal haem peroxidase signature	325	343	5.4E-27	T	29-06-2024	IPR019791	Haem peroxidase, animal-type	-
C_virg_XP_022289209.1	b6dd9e008b48d12318910a7c57e69f77	706	PRINTS	PR00457	Animal haem peroxidase signature	427	437	5.4E-27	T	29-06-2024	IPR019791	Haem peroxidase, animal-type	-
C_virg_XP_022289209.1	b6dd9e008b48d12318910a7c57e69f77	706	PRINTS	PR00457	Animal haem peroxidase signature	145	156	5.4E-27	T	29-06-2024	IPR019791	Haem peroxidase, animal-type	-
C_virg_XP_022289209.1	b6dd9e008b48d12318910a7c57e69f77	706	PRINTS	PR00457	Animal haem peroxidase signature	623	637	5.4E-27	T	29-06-2024	IPR019791	Haem peroxidase, animal-type	-
C_virg_XP_022289209.1	b6dd9e008b48d12318910a7c57e69f77	706	Gene3D	G3DSA:1.10.640.10	Haem peroxidase domain superfamily, animal type	102	674	2.0E-167	T	29-06-2024	IPR037120	Haem peroxidase domain superfamily, animal type	-
C_virg_XP_022289209.1	b6dd9e008b48d12318910a7c57e69f77	706	MobiDBLite	mobidb-lite	consensus disorder prediction	157	181	-	T	29-06-2024	-	-
C_virg_XP_022289209.1	b6dd9e008b48d12318910a7c57e69f77	706	MobiDBLite	mobidb-lite	consensus disorder prediction	155	181	-	T	29-06-2024	-	-
C_virg_XP_022289209.1	b6dd9e008b48d12318910a7c57e69f77	706	FunFam	G3DSA:1.10.640.10:FF:000003	chorion peroxidase	105	673	1.8E-169	T	29-06-2024	-	-
C_virg_XP_022289209.1	b6dd9e008b48d12318910a7c57e69f77	706	Pfam	PF03098	Animal haem peroxidase	121	646	3.3E-155	T	29-06-2024	IPR019791	Haem peroxidase, animal-type	-
C_virg_XP_022289209.1	b6dd9e008b48d12318910a7c57e69f77	706	ProSiteProfiles	PS50292	Animal heme peroxidase superfamily profile.	110	674	125.277718	T	29-06-2024	IPR019791	Haem peroxidase, animal-type	-
C_virg_XP_022289209.1	b6dd9e008b48d12318910a7c57e69f77	706	SUPERFAMILY	SSF48113	Heme-dependent peroxidases	118	671	8.0E-147	T	29-06-2024	IPR010255	Haem peroxidase superfamily	GO:0004601|GO:0006979|GO:0020037
C_virg_XP_022289630.1	c1f4a30c876ea47cbcdfd07260cdb430	825	ProSiteProfiles	PS50292	Animal heme peroxidase superfamily profile.	165	754	107.772957	T	29-06-2024	IPR019791	Haem peroxidase, animal-type	-
C_virg_XP_022289630.1	c1f4a30c876ea47cbcdfd07260cdb430	825	MobiDBLite	mobidb-lite	consensus disorder prediction	766	798	-	T	29-06-2024	-	-
C_virg_XP_022289630.1	c1f4a30c876ea47cbcdfd07260cdb430	825	Gene3D	G3DSA:1.10.640.10	Haem peroxidase domain superfamily, animal type	164	751	3.2E-157	T	29-06-2024	IPR037120	Haem peroxidase domain superfamily, animal type	-
