id	md5	length	analysis	sig_acc	sig_desc	start	end	score	status	 date	ipr_acc	ipr_desc	goterm
S_cili_XP_065174926.1	d5f15e749db5c3812475cdec6a44f33b	1641	SFLD	SFLDS00052	Ferric Reductase Domain	1188	1641	0.0	T	19-06-2024	-	-
S_cili_XP_065174926.1	d5f15e749db5c3812475cdec6a44f33b	1641	CDD	cd00051	EFh	900	960	9.01796E-15	T	19-06-2024	IPR002048	EF-hand domain	GO:0005509
S_cili_XP_065174926.1	d5f15e749db5c3812475cdec6a44f33b	1641	PANTHER	PTHR11972	NADPH OXIDASE	898	1641	4.0E-140	T	19-06-2024	-	-
S_cili_XP_065174926.1	d5f15e749db5c3812475cdec6a44f33b	1641	SUPERFAMILY	SSF63380	Riboflavin synthase domain-like	1358	1463	6.41E-15	T	19-06-2024	IPR017938	Riboflavin synthase-like beta-barrel	-
S_cili_XP_065174926.1	d5f15e749db5c3812475cdec6a44f33b	1641	ProSiteProfiles	PS50222	EF-hand calcium-binding domain profile.	931	966	12.923368	T	19-06-2024	IPR002048	EF-hand domain	GO:0005509
S_cili_XP_065174926.1	d5f15e749db5c3812475cdec6a44f33b	1641	SFLD	SFLDG01168	Ferric reductase subgroup (FRE)	1188	1641	0.0	T	19-06-2024	-	-
S_cili_XP_065174926.1	d5f15e749db5c3812475cdec6a44f33b	1641	ProSitePatterns	PS00018	EF-hand calcium-binding domain.	944	956	-	T	19-06-2024	IPR018247	EF-Hand 1, calcium-binding site	-
S_cili_XP_065174926.1	d5f15e749db5c3812475cdec6a44f33b	1641	SUPERFAMILY	SSF48113	Heme-dependent peroxidases	39	603	6.0E-123	T	19-06-2024	IPR010255	Haem peroxidase superfamily	GO:0004601|GO:0006979|GO:0020037
S_cili_XP_065174926.1	d5f15e749db5c3812475cdec6a44f33b	1641	Gene3D	G3DSA:2.40.30.10	Translation factors	1357	1461	1.6E-9	T	19-06-2024	-	-
S_cili_XP_065174926.1	d5f15e749db5c3812475cdec6a44f33b	1641	SFLD	SFLDG01169	NADPH oxidase subgroup (NOX)	38	1641	0.0	T	19-06-2024	-	-
S_cili_XP_065174927.1	d6e75d375e61bc244723e873de7ce19b	267	ProSiteProfiles	PS50292	Animal heme peroxidase superfamily profile.	27	267	24.681488	T	19-06-2024	IPR019791	Haem peroxidase, animal-type	-
S_cili_XP_065174927.1	d6e75d375e61bc244723e873de7ce19b	267	SUPERFAMILY	SSF48113	Heme-dependent peroxidases	36	237	1.29E-39	T	19-06-2024	IPR010255	Haem peroxidase superfamily	GO:0004601|GO:0006979|GO:0020037
S_cili_XP_065174927.1	d6e75d375e61bc244723e873de7ce19b	267	MobiDBLite	mobidb-lite	consensus disorder prediction	66	85	-	T	19-06-2024	-	-
S_cili_XP_065174927.1	d6e75d375e61bc244723e873de7ce19b	267	Pfam	PF03098	Animal haem peroxidase	37	210	2.5E-42	T	19-06-2024	IPR019791	Haem peroxidase, animal-type	-
S_cili_XP_065174927.1	d6e75d375e61bc244723e873de7ce19b	267	Gene3D	G3DSA:1.10.640.10	Haem peroxidase domain superfamily, animal type	20	249	2.1E-44	T	19-06-2024	IPR037120	Haem peroxidase domain superfamily, animal type	-
S_cili_XP_065174927.1	d6e75d375e61bc244723e873de7ce19b	267	PANTHER	PTHR11475	OXIDASE/PEROXIDASE	34	211	1.5E-28	T	19-06-2024	-	-
S_cili_XP_065174928.1	37b1c6b4bb6552cc5c9a954baeec22c9	268	ProSiteProfiles	PS50292	Animal heme peroxidase superfamily profile.	1	176	32.798008	T	19-06-2024	IPR019791	Haem peroxidase, animal-type	-
S_cili_XP_065174928.1	37b1c6b4bb6552cc5c9a954baeec22c9	268	Pfam	PF03098	Animal haem peroxidase	1	145	2.1E-37	T	19-06-2024	IPR019791	Haem peroxidase, animal-type	-
S_cili_XP_065174928.1	37b1c6b4bb6552cc5c9a954baeec22c9	268	PANTHER	PTHR11475	OXIDASE/PEROXIDASE	1	162	1.7E-29	T	19-06-2024	-	-
S_cili_XP_065174928.1	37b1c6b4bb6552cc5c9a954baeec22c9	268	Gene3D	G3DSA:1.10.640.10	Haem peroxidase domain superfamily, animal type	1	161	1.4E-36	T	19-06-2024	IPR037120	Haem peroxidase domain superfamily, animal type	-
S_cili_XP_065174928.1	37b1c6b4bb6552cc5c9a954baeec22c9	268	SUPERFAMILY	SSF48113	Heme-dependent peroxidases	2	159	8.59E-31	T	19-06-2024	IPR010255	Haem peroxidase superfamily	GO:0004601|GO:0006979|GO:0020037
S_cili_XP_065176843.1	b0f67c685155949a6e2c400f740f67e2	1603	CDD	cd00051	EFh	877	937	2.782E-11	T	19-06-2024	IPR002048	EF-hand domain	GO:0005509
S_cili_XP_065176843.1	b0f67c685155949a6e2c400f740f67e2	1603	Pfam	PF08022	FAD-binding domain	1321	1424	3.7E-17	T	19-06-2024	IPR013112	FAD-binding 8	GO:0016491
S_cili_XP_065176843.1	b0f67c685155949a6e2c400f740f67e2	1603	Pfam	PF03098	Animal haem peroxidase	43	575	7.9E-145	T	19-06-2024	IPR019791	Haem peroxidase, animal-type	-
S_cili_XP_065176843.1	b0f67c685155949a6e2c400f740f67e2	1603	ProSiteProfiles	PS50222	EF-hand calcium-binding domain profile.	908	943	12.086506	T	19-06-2024	IPR002048	EF-hand domain	GO:0005509
S_cili_XP_065176843.1	b0f67c685155949a6e2c400f740f67e2	1603	SUPERFAMILY	SSF47473	EF-hand	858	983	3.51E-24	T	19-06-2024	IPR011992	EF-hand domain pair	-
S_cili_XP_065176843.1	b0f67c685155949a6e2c400f740f67e2	1603	SFLD	SFLDS00052	Ferric Reductase Domain	1077	1601	0.0	T	19-06-2024	-	-
S_cili_XP_065176843.1	b0f67c685155949a6e2c400f740f67e2	1603	SUPERFAMILY	SSF48113	Heme-dependent peroxidases	41	592	8.95E-128	T	19-06-2024	IPR010255	Haem peroxidase superfamily	GO:0004601|GO:0006979|GO:0020037
S_cili_XP_065176843.1	b0f67c685155949a6e2c400f740f67e2	1603	Pfam	PF01794	Ferric reductase like transmembrane component	1151	1282	2.4E-13	T	19-06-2024	IPR013130	Ferric reductase transmembrane component-like domain	-
S_cili_XP_065176843.1	b0f67c685155949a6e2c400f740f67e2	1603	PANTHER	PTHR11972	NADPH OXIDASE	874	1603	2.9E-130	T	19-06-2024	-	-
S_cili_XP_065176843.1	b0f67c685155949a6e2c400f740f67e2	1603	ProSiteProfiles	PS50222	EF-hand calcium-binding domain profile.	872	907	9.715397	T	19-06-2024	IPR002048	EF-hand domain	GO:0005509
S_cili_XP_065176843.1	b0f67c685155949a6e2c400f740f67e2	1603	SMART	SM00054	efh_1	876	904	0.11	T	19-06-2024	IPR002048	EF-hand domain	GO:0005509
S_cili_XP_065176843.1	b0f67c685155949a6e2c400f740f67e2	1603	SMART	SM00054	efh_1	912	940	0.011	T	19-06-2024	IPR002048	EF-hand domain	GO:0005509
S_cili_XP_065176843.1	b0f67c685155949a6e2c400f740f67e2	1603	ProSiteProfiles	PS51384	Ferredoxin reductase-type FAD binding domain profile.	1316	1428	12.435527	T	19-06-2024	IPR017927	FAD-binding domain, ferredoxin reductase-type	GO:0016491
S_cili_XP_065176843.1	b0f67c685155949a6e2c400f740f67e2	1603	ProSitePatterns	PS00018	EF-hand calcium-binding domain.	921	933	-	T	19-06-2024	IPR018247	EF-Hand 1, calcium-binding site	-
S_cili_XP_065176843.1	b0f67c685155949a6e2c400f740f67e2	1603	FunFam	G3DSA:2.40.30.10:FF:000059	dual oxidase isoform X1	1319	1424	3.7E-34	T	19-06-2024	-	-
S_cili_XP_065176843.1	b0f67c685155949a6e2c400f740f67e2	1603	Gene3D	G3DSA:1.10.238.10	-	821	1017	2.2E-23	T	19-06-2024	-	-
S_cili_XP_065176843.1	b0f67c685155949a6e2c400f740f67e2	1603	SUPERFAMILY	SSF52343	Ferredoxin reductase-like, C-terminal NADP-linked domain	1433	1599	3.34E-14	T	19-06-2024	IPR039261	Ferredoxin-NADP reductase (FNR), nucleotide-binding domain	-
S_cili_XP_065176843.1	b0f67c685155949a6e2c400f740f67e2	1603	Gene3D	G3DSA:3.40.50.80	-	1416	1603	2.1E-49	T	19-06-2024	IPR039261	Ferredoxin-NADP reductase (FNR), nucleotide-binding domain	-
S_cili_XP_065176843.1	b0f67c685155949a6e2c400f740f67e2	1603	SFLD	SFLDG01169	NADPH oxidase subgroup (NOX)	40	1603	0.0	T	19-06-2024	-	-
S_cili_XP_065176843.1	b0f67c685155949a6e2c400f740f67e2	1603	SUPERFAMILY	SSF63380	Riboflavin synthase domain-like	1318	1425	2.0E-13	T	19-06-2024	IPR017938	Riboflavin synthase-like beta-barrel	-
S_cili_XP_065176843.1	b0f67c685155949a6e2c400f740f67e2	1603	ProSiteProfiles	PS50292	Animal heme peroxidase superfamily profile.	30	618	91.203293	T	19-06-2024	IPR019791	Haem peroxidase, animal-type	-
S_cili_XP_065176843.1	b0f67c685155949a6e2c400f740f67e2	1603	SFLD	SFLDG01168	Ferric reductase subgroup (FRE)	1076	1601	0.0	T	19-06-2024	-	-
S_cili_XP_065176843.1	b0f67c685155949a6e2c400f740f67e2	1603	FunFam	G3DSA:3.40.50.80:FF:000020	Dual oxidase 1	1425	1603	4.0E-81	T	19-06-2024	-	-
S_cili_XP_065176843.1	b0f67c685155949a6e2c400f740f67e2	1603	Gene3D	G3DSA:2.40.30.10	Translation factors	1308	1398	1.8E-8	T	19-06-2024	-	-
S_cili_XP_065176843.1	b0f67c685155949a6e2c400f740f67e2	1603	Gene3D	G3DSA:1.10.640.10	Haem peroxidase domain superfamily, animal type	26	612	4.4E-148	T	19-06-2024	IPR037120	Haem peroxidase domain superfamily, animal type	-
S_cili_XP_065176843.1	b0f67c685155949a6e2c400f740f67e2	1603	Pfam	PF08030	Ferric reductase NAD binding domain	1432	1585	5.9E-27	T	19-06-2024	IPR013121	Ferric reductase, NAD binding domain	GO:0016491
S_cili_XP_065176843.1	b0f67c685155949a6e2c400f740f67e2	1603	CDD	cd06186	NOX_Duox_like_FAD_NADP	1325	1603	3.55865E-49	T	19-06-2024	-	-
S_cili_XP_065179778.1	eb69f6e495032b3d705ec8e16de61ecc	1929	PANTHER	PTHR11475	OXIDASE/PEROXIDASE	747	1302	1.7E-138	T	19-06-2024	-	-
S_cili_XP_065179778.1	eb69f6e495032b3d705ec8e16de61ecc	1929	MobiDBLite	mobidb-lite	consensus disorder prediction	1724	1783	-	T	19-06-2024	-	-
S_cili_XP_065179778.1	eb69f6e495032b3d705ec8e16de61ecc	1929	Coils	Coil	Coil	1822	1842	-	T	19-06-2024	-	-
S_cili_XP_065179778.1	eb69f6e495032b3d705ec8e16de61ecc	1929	SUPERFAMILY	SSF69318	Integrin alpha N-terminal domain	160	545	3.75E-46	T	19-06-2024	IPR028994	Integrin alpha, N-terminal	-
S_cili_XP_065179778.1	eb69f6e495032b3d705ec8e16de61ecc	1929	ProSiteProfiles	PS50292	Animal heme peroxidase superfamily profile.	752	1323	105.360443	T	19-06-2024	IPR019791	Haem peroxidase, animal-type	-
S_cili_XP_065179778.1	eb69f6e495032b3d705ec8e16de61ecc	1929	Gene3D	G3DSA:2.130.10.130	-	109	295	1.8E-7	T	19-06-2024	IPR028994	Integrin alpha, N-terminal	-
S_cili_XP_065179778.1	eb69f6e495032b3d705ec8e16de61ecc	1929	CDD	cd09822	peroxinectin_like_bacterial	824	1296	2.53116E-165	T	19-06-2024	-	-
S_cili_XP_065179778.1	eb69f6e495032b3d705ec8e16de61ecc	1929	MobiDBLite	mobidb-lite	consensus disorder prediction	1317	1350	-	T	19-06-2024	-	-
S_cili_XP_065179778.1	eb69f6e495032b3d705ec8e16de61ecc	1929	SUPERFAMILY	SSF48113	Heme-dependent peroxidases	761	1303	2.71E-133	T	19-06-2024	IPR010255	Haem peroxidase superfamily	GO:0004601|GO:0006979|GO:0020037
S_cili_XP_065179778.1	eb69f6e495032b3d705ec8e16de61ecc	1929	Coils	Coil	Coil	1461	1481	-	T	19-06-2024	-	-
S_cili_XP_065179778.1	eb69f6e495032b3d705ec8e16de61ecc	1929	Coils	Coil	Coil	1638	1658	-	T	19-06-2024	-	-
S_cili_XP_065179778.1	eb69f6e495032b3d705ec8e16de61ecc	1929	Coils	Coil	Coil	1500	1527	-	T	19-06-2024	-	-
S_cili_XP_065179778.1	eb69f6e495032b3d705ec8e16de61ecc	1929	Pfam	PF03098	Animal haem peroxidase	762	1294	2.1E-137	T	19-06-2024	IPR019791	Haem peroxidase, animal-type	-
S_cili_XP_065179778.1	eb69f6e495032b3d705ec8e16de61ecc	1929	Gene3D	G3DSA:2.130.10.130	-	296	424	5.8E-7	T	19-06-2024	IPR028994	Integrin alpha, N-terminal	-
S_cili_XP_065179778.1	eb69f6e495032b3d705ec8e16de61ecc	1929	Pfam	PF07593	ASPIC and UnbV	574	641	9.9E-14	T	19-06-2024	IPR011519	ASPIC/UnbV	-
S_cili_XP_065179778.1	eb69f6e495032b3d705ec8e16de61ecc	1929	Pfam	PF13517	FG-GAP-like repeat	337	397	4.8E-10	T	19-06-2024	IPR013517	FG-GAP repeat	-
S_cili_XP_065179778.1	eb69f6e495032b3d705ec8e16de61ecc	1929	Pfam	PF13517	FG-GAP-like repeat	168	229	1.8E-12	T	19-06-2024	IPR013517	FG-GAP repeat	-
S_cili_XP_065179778.1	eb69f6e495032b3d705ec8e16de61ecc	1929	Gene3D	G3DSA:1.10.640.10	Haem peroxidase domain superfamily, animal type	742	1312	4.1E-155	T	19-06-2024	IPR037120	Haem peroxidase domain superfamily, animal type	-
S_cili_XP_065179778.1	eb69f6e495032b3d705ec8e16de61ecc	1929	MobiDBLite	mobidb-lite	consensus disorder prediction	1317	1341	-	T	19-06-2024	-	-
S_cili_XP_065180847.1	90175aa19a3fcdcfb8759f4fc7f46752	1633	SFLD	SFLDG01169	NADPH oxidase subgroup (NOX)	50	1633	0.0	T	19-06-2024	-	-
S_cili_XP_065180847.1	90175aa19a3fcdcfb8759f4fc7f46752	1633	ProSiteProfiles	PS51384	Ferredoxin reductase-type FAD binding domain profile.	1345	1457	14.626184	T	19-06-2024	IPR017927	FAD-binding domain, ferredoxin reductase-type	GO:0016491
S_cili_XP_065180847.1	90175aa19a3fcdcfb8759f4fc7f46752	1633	CDD	cd00051	EFh	890	951	5.36843E-7	T	19-06-2024	IPR002048	EF-hand domain	GO:0005509
S_cili_XP_065180847.1	90175aa19a3fcdcfb8759f4fc7f46752	1633	Pfam	PF08030	Ferric reductase NAD binding domain	1463	1615	1.2E-29	T	19-06-2024	IPR013121	Ferric reductase, NAD binding domain	GO:0016491
S_cili_XP_065180847.1	90175aa19a3fcdcfb8759f4fc7f46752	1633	CDD	cd00051	EFh	925	995	1.086E-7	T	19-06-2024	IPR002048	EF-hand domain	GO:0005509
S_cili_XP_065180847.1	90175aa19a3fcdcfb8759f4fc7f46752	1633	SFLD	SFLDG01168	Ferric reductase subgroup (FRE)	1112	1620	0.0	T	19-06-2024	-	-
S_cili_XP_065180847.1	90175aa19a3fcdcfb8759f4fc7f46752	1633	Pfam	PF03098	Animal haem peroxidase	55	592	3.0E-157	T	19-06-2024	IPR019791	Haem peroxidase, animal-type	-
S_cili_XP_065180847.1	90175aa19a3fcdcfb8759f4fc7f46752	1633	CDD	cd09820	dual_peroxidase_like	58	631	0.0	T	19-06-2024	IPR034821	Dual oxidase, peroxidase domain	-
S_cili_XP_065180847.1	90175aa19a3fcdcfb8759f4fc7f46752	1633	CDD	cd06186	NOX_Duox_like_FAD_NADP	1352	1633	2.66613E-49	T	19-06-2024	-	-
S_cili_XP_065180847.1	90175aa19a3fcdcfb8759f4fc7f46752	1633	ProSiteProfiles	PS50222	EF-hand calcium-binding domain profile.	885	920	9.548024	T	19-06-2024	IPR002048	EF-hand domain	GO:0005509
S_cili_XP_065180847.1	90175aa19a3fcdcfb8759f4fc7f46752	1633	Gene3D	G3DSA:3.40.50.80	-	1453	1633	1.9E-51	T	19-06-2024	IPR039261	Ferredoxin-NADP reductase (FNR), nucleotide-binding domain	-
S_cili_XP_065180847.1	90175aa19a3fcdcfb8759f4fc7f46752	1633	FunFam	G3DSA:2.40.30.10:FF:000059	dual oxidase isoform X1	1348	1453	5.8E-37	T	19-06-2024	-	-
S_cili_XP_065180847.1	90175aa19a3fcdcfb8759f4fc7f46752	1633	Pfam	PF01794	Ferric reductase like transmembrane component	1177	1311	7.0E-15	T	19-06-2024	IPR013130	Ferric reductase transmembrane component-like domain	-
S_cili_XP_065180847.1	90175aa19a3fcdcfb8759f4fc7f46752	1633	Gene3D	G3DSA:1.10.640.10	Haem peroxidase domain superfamily, animal type	39	613	1.3E-162	T	19-06-2024	IPR037120	Haem peroxidase domain superfamily, animal type	-
S_cili_XP_065180847.1	90175aa19a3fcdcfb8759f4fc7f46752	1633	SMART	SM00054	efh_1	889	917	0.064	T	19-06-2024	IPR002048	EF-hand domain	GO:0005509
S_cili_XP_065180847.1	90175aa19a3fcdcfb8759f4fc7f46752	1633	SMART	SM00054	efh_1	969	997	9.2	T	19-06-2024	IPR002048	EF-hand domain	GO:0005509
S_cili_XP_065180847.1	90175aa19a3fcdcfb8759f4fc7f46752	1633	SMART	SM00054	efh_1	925	953	1.6	T	19-06-2024	IPR002048	EF-hand domain	GO:0005509
S_cili_XP_065180847.1	90175aa19a3fcdcfb8759f4fc7f46752	1633	Gene3D	G3DSA:2.40.30.10	Translation factors	1342	1452	1.0E-9	T	19-06-2024	-	-
S_cili_XP_065180847.1	90175aa19a3fcdcfb8759f4fc7f46752	1633	PANTHER	PTHR11475	OXIDASE/PEROXIDASE	45	595	3.0E-141	T	19-06-2024	-	-
S_cili_XP_065180847.1	90175aa19a3fcdcfb8759f4fc7f46752	1633	FunFam	G3DSA:3.40.50.80:FF:000020	Dual oxidase 1	1454	1633	4.9E-81	T	19-06-2024	-	-
S_cili_XP_065180847.1	90175aa19a3fcdcfb8759f4fc7f46752	1633	SUPERFAMILY	SSF48113	Heme-dependent peroxidases	51	601	1.88E-144	T	19-06-2024	IPR010255	Haem peroxidase superfamily	GO:0004601|GO:0006979|GO:0020037
S_cili_XP_065180847.1	90175aa19a3fcdcfb8759f4fc7f46752	1633	PRINTS	PR00457	Animal haem peroxidase signature	257	275	2.5E-15	T	19-06-2024	IPR019791	Haem peroxidase, animal-type	-
S_cili_XP_065180847.1	90175aa19a3fcdcfb8759f4fc7f46752	1633	PRINTS	PR00457	Animal haem peroxidase signature	79	90	2.5E-15	T	19-06-2024	IPR019791	Haem peroxidase, animal-type	-
S_cili_XP_065180847.1	90175aa19a3fcdcfb8759f4fc7f46752	1633	PRINTS	PR00457	Animal haem peroxidase signature	300	326	2.5E-15	T	19-06-2024	IPR019791	Haem peroxidase, animal-type	-
S_cili_XP_065180847.1	90175aa19a3fcdcfb8759f4fc7f46752	1633	PRINTS	PR00457	Animal haem peroxidase signature	275	295	2.5E-15	T	19-06-2024	IPR019791	Haem peroxidase, animal-type	-
S_cili_XP_065180847.1	90175aa19a3fcdcfb8759f4fc7f46752	1633	PRINTS	PR00457	Animal haem peroxidase signature	567	581	2.5E-15	T	19-06-2024	IPR019791	Haem peroxidase, animal-type	-
S_cili_XP_065180847.1	90175aa19a3fcdcfb8759f4fc7f46752	1633	PRINTS	PR00457	Animal haem peroxidase signature	123	138	2.5E-15	T	19-06-2024	IPR019791	Haem peroxidase, animal-type	-
S_cili_XP_065180847.1	90175aa19a3fcdcfb8759f4fc7f46752	1633	ProSiteProfiles	PS50222	EF-hand calcium-binding domain profile.	921	956	11.361225	T	19-06-2024	IPR002048	EF-hand domain	GO:0005509
S_cili_XP_065180847.1	90175aa19a3fcdcfb8759f4fc7f46752	1633	SFLD	SFLDS00052	Ferric Reductase Domain	1115	1620	0.0	T	19-06-2024	-	-
S_cili_XP_065180847.1	90175aa19a3fcdcfb8759f4fc7f46752	1633	MobiDBLite	mobidb-lite	consensus disorder prediction	1039	1059	-	T	19-06-2024	-	-
S_cili_XP_065180847.1	90175aa19a3fcdcfb8759f4fc7f46752	1633	SUPERFAMILY	SSF52343	Ferredoxin reductase-like, C-terminal NADP-linked domain	1464	1623	1.5E-13	T	19-06-2024	IPR039261	Ferredoxin-NADP reductase (FNR), nucleotide-binding domain	-
S_cili_XP_065180847.1	90175aa19a3fcdcfb8759f4fc7f46752	1633	ProSiteProfiles	PS50292	Animal heme peroxidase superfamily profile.	46	626	100.722435	T	19-06-2024	IPR019791	Haem peroxidase, animal-type	-
S_cili_XP_065180847.1	90175aa19a3fcdcfb8759f4fc7f46752	1633	Gene3D	G3DSA:1.10.238.10	-	849	1010	1.4E-25	T	19-06-2024	-	-
S_cili_XP_065180847.1	90175aa19a3fcdcfb8759f4fc7f46752	1633	MobiDBLite	mobidb-lite	consensus disorder prediction	1060	1085	-	T	19-06-2024	-	-
S_cili_XP_065180847.1	90175aa19a3fcdcfb8759f4fc7f46752	1633	MobiDBLite	mobidb-lite	consensus disorder prediction	1012	1096	-	T	19-06-2024	-	-
S_cili_XP_065180847.1	90175aa19a3fcdcfb8759f4fc7f46752	1633	SUPERFAMILY	SSF63380	Riboflavin synthase domain-like	1347	1453	1.44E-15	T	19-06-2024	IPR017938	Riboflavin synthase-like beta-barrel	-
S_cili_XP_065180847.1	90175aa19a3fcdcfb8759f4fc7f46752	1633	SUPERFAMILY	SSF47473	EF-hand	872	995	1.92E-23	T	19-06-2024	IPR011992	EF-hand domain pair	-
S_cili_XP_065180847.1	90175aa19a3fcdcfb8759f4fc7f46752	1633	Pfam	PF08022	FAD-binding domain	1350	1453	5.4E-18	T	19-06-2024	IPR013112	FAD-binding 8	GO:0016491
S_cili_XP_065182939.1	509616e57b155853f4df47c72244527d	1399	MobiDBLite	mobidb-lite	consensus disorder prediction	716	744	-	T	19-06-2024	-	-
S_cili_XP_065182939.1	509616e57b155853f4df47c72244527d	1399	PRINTS	PR00457	Animal haem peroxidase signature	972	998	1.4E-30	T	19-06-2024	IPR019791	Haem peroxidase, animal-type	-
S_cili_XP_065182939.1	509616e57b155853f4df47c72244527d	1399	PRINTS	PR00457	Animal haem peroxidase signature	1220	1234	1.4E-30	T	19-06-2024	IPR019791	Haem peroxidase, animal-type	-
S_cili_XP_065182939.1	509616e57b155853f4df47c72244527d	1399	PRINTS	PR00457	Animal haem peroxidase signature	947	967	1.4E-30	T	19-06-2024	IPR019791	Haem peroxidase, animal-type	-
S_cili_XP_065182939.1	509616e57b155853f4df47c72244527d	1399	PRINTS	PR00457	Animal haem peroxidase signature	1149	1169	1.4E-30	T	19-06-2024	IPR019791	Haem peroxidase, animal-type	-
S_cili_XP_065182939.1	509616e57b155853f4df47c72244527d	1399	PRINTS	PR00457	Animal haem peroxidase signature	929	947	1.4E-30	T	19-06-2024	IPR019791	Haem peroxidase, animal-type	-
