id	start	end	score	md5	length	analysis	sig_acc	sig_desc	status	ipr_acc	ipr_desc	goterm
O_fave_XP_020629673.1	201	291	6.6E-24	d57e749ab7789bd888da0312ad634022	1266	Gene3D	G3DSA:2.60.40.10	Immunoglobulins	T	IPR013783	Immunoglobulin-like fold	-
O_fave_XP_020629673.1	131	197	7.63321E-17	d57e749ab7789bd888da0312ad634022	1266	CDD	cd00096	Ig	T	-	-	nan
O_fave_XP_020629673.1	296	382	2.1E-19	d57e749ab7789bd888da0312ad634022	1266	Pfam	PF07679	Immunoglobulin I-set domain	T	IPR013098	Immunoglobulin I-set	-
O_fave_XP_020629673.1	119	200	2.2E-14	d57e749ab7789bd888da0312ad634022	1266	Pfam	PF07679	Immunoglobulin I-set domain	T	IPR013098	Immunoglobulin I-set	-
O_fave_XP_020629673.1	204	290	6.3E-19	d57e749ab7789bd888da0312ad634022	1266	Pfam	PF07679	Immunoglobulin I-set domain	T	IPR013098	Immunoglobulin I-set	-
O_fave_XP_020629673.1	19	104	2.4E-17	d57e749ab7789bd888da0312ad634022	1266	Pfam	PF07679	Immunoglobulin I-set domain	T	IPR013098	Immunoglobulin I-set	-
O_fave_XP_020629673.1	1207	1265	10.398701	d57e749ab7789bd888da0312ad634022	1266	ProSiteProfiles	PS50184	VWFC domain profile.	T	IPR001007	VWFC domain	GO:0005515
O_fave_XP_020629673.1	210	291	2.8E-9	d57e749ab7789bd888da0312ad634022	1266	SMART	SM00409	IG 3c	T	IPR003599	Immunoglobulin subtype	-
O_fave_XP_020629673.1	302	383	1.3E-13	d57e749ab7789bd888da0312ad634022	1266	SMART	SM00409	IG 3c	T	IPR003599	Immunoglobulin subtype	-
O_fave_XP_020629673.1	120	201	8.4E-9	d57e749ab7789bd888da0312ad634022	1266	SMART	SM00409	IG 3c	T	IPR003599	Immunoglobulin subtype	-
O_fave_XP_020629673.1	25	107	2.4E-6	d57e749ab7789bd888da0312ad634022	1266	SMART	SM00409	IG 3c	T	IPR003599	Immunoglobulin subtype	-
O_fave_XP_020629673.1	292	389	9.1E-26	d57e749ab7789bd888da0312ad634022	1266	Gene3D	G3DSA:2.60.40.10	Immunoglobulins	T	IPR013783	Immunoglobulin-like fold	-
O_fave_XP_020629673.1	1209	1264	1.2E-6	d57e749ab7789bd888da0312ad634022	1266	SMART	SM00214	vwc	T	IPR001007	VWFC domain	GO:0005515
O_fave_XP_020629673.1	294	385	9.39E-25	d57e749ab7789bd888da0312ad634022	1266	SUPERFAMILY	SSF48726	Immunoglobulin	T	IPR036179	Immunoglobulin-like domain superfamily	-
