id	start	end	score	md5	length	analysis	sig_acc	sig_desc	status	ipr_acc	ipr_desc	goterm
C_virg_XP_022314516.1	494	573	4.54E-13	422a3d86a15ef1462013206cbbe3ea38	1433	SUPERFAMILY	SSF48726	Immunoglobulin	T	IPR036179	Immunoglobulin-like domain superfamily	-
C_virg_XP_022314516.1	158	208	2.1E-6	422a3d86a15ef1462013206cbbe3ea38	1433	SMART	SM00082	lrrct1	T	IPR000483	Cysteine-rich flanking region, C-terminal	-
C_virg_XP_022314516.1	487	554	9.191864	422a3d86a15ef1462013206cbbe3ea38	1433	ProSiteProfiles	PS50835	Ig-like domain profile.	T	IPR007110	Immunoglobulin-like domain	-
C_virg_XP_022314516.1	75	98	0.28	422a3d86a15ef1462013206cbbe3ea38	1433	SMART	SM00369	LRR typ 2	T	IPR003591	Leucine-rich repeat, typical subtype	-
C_virg_XP_022314516.1	123	146	0.033	422a3d86a15ef1462013206cbbe3ea38	1433	SMART	SM00369	LRR typ 2	T	IPR003591	Leucine-rich repeat, typical subtype	-
C_virg_XP_022314516.1	99	122	0.0034	422a3d86a15ef1462013206cbbe3ea38	1433	SMART	SM00369	LRR typ 2	T	IPR003591	Leucine-rich repeat, typical subtype	-
C_virg_XP_022314516.1	55	74	9.2	422a3d86a15ef1462013206cbbe3ea38	1433	SMART	SM00369	LRR typ 2	T	IPR003591	Leucine-rich repeat, typical subtype	-
C_virg_XP_022314516.1	1301	1323	-	422a3d86a15ef1462013206cbbe3ea38	1433	MobiDBLite	mobidb-lite	consensus disorder prediction	T	-	-	nan
C_virg_XP_022314516.1	495	558	3.7E-7	422a3d86a15ef1462013206cbbe3ea38	1433	Pfam	PF13927	Immunoglobulin domain	T	-	-	nan
C_virg_XP_022314516.1	303	389	7.7E-17	422a3d86a15ef1462013206cbbe3ea38	1433	Pfam	PF07679	Immunoglobulin I-set domain	T	IPR013098	Immunoglobulin I-set	-
C_virg_XP_022314516.1	210	296	6.8E-14	422a3d86a15ef1462013206cbbe3ea38	1433	Pfam	PF07679	Immunoglobulin I-set domain	T	IPR013098	Immunoglobulin I-set	-
C_virg_XP_022314516.1	394	481	1.5E-21	422a3d86a15ef1462013206cbbe3ea38	1433	Pfam	PF07679	Immunoglobulin I-set domain	T	IPR013098	Immunoglobulin I-set	-
C_virg_XP_022314516.1	50	185	4.25E-35	422a3d86a15ef1462013206cbbe3ea38	1433	SUPERFAMILY	SSF52058	L domain-like	T	-	-	nan
C_virg_XP_022314516.1	392	485	3.4E-21	422a3d86a15ef1462013206cbbe3ea38	1433	FunFam	G3DSA:2.60.40.10:FF:000425	Myosin light chain kinase	T	-	-	nan
C_virg_XP_022314516.1	393	483	8.45E-23	422a3d86a15ef1462013206cbbe3ea38	1433	SUPERFAMILY	SSF48726	Immunoglobulin	T	IPR036179	Immunoglobulin-like domain superfamily	-
C_virg_XP_022314516.1	391	486	1.4E-25	422a3d86a15ef1462013206cbbe3ea38	1433	Gene3D	G3DSA:2.60.40.10	Immunoglobulins	T	IPR013783	Immunoglobulin-like fold	-
C_virg_XP_022314516.1	125	146	7.627247	422a3d86a15ef1462013206cbbe3ea38	1433	ProSiteProfiles	PS51450	Leucine-rich repeat profile.	T	IPR001611	Leucine-rich repeat	GO:0005515
C_virg_XP_022314516.1	303	388	14.092283	422a3d86a15ef1462013206cbbe3ea38	1433	ProSiteProfiles	PS50835	Ig-like domain profile.	T	IPR007110	Immunoglobulin-like domain	-
C_virg_XP_022314516.1	299	391	3.9E-17	422a3d86a15ef1462013206cbbe3ea38	1433	FunFam	G3DSA:2.60.40.10:FF:000032	palladin isoform X1	T	-	-	nan
C_virg_XP_022314516.1	487	571	9.3E-12	422a3d86a15ef1462013206cbbe3ea38	1433	Gene3D	G3DSA:2.60.40.10	Immunoglobulins	T	IPR013783	Immunoglobulin-like fold	-
C_virg_XP_022314516.1	320	386	1.52206E-14	422a3d86a15ef1462013206cbbe3ea38	1433	CDD	cd00096	Ig	T	-	-	nan
C_virg_XP_022314516.1	303	390	8.1E-22	422a3d86a15ef1462013206cbbe3ea38	1433	Gene3D	G3DSA:2.60.40.10	Immunoglobulins	T	IPR013783	Immunoglobulin-like fold	-
C_virg_XP_022314516.1	315	379	1.5E-13	422a3d86a15ef1462013206cbbe3ea38	1433	SMART	SM00408	igc2 5	T	IPR003598	Immunoglobulin subtype 2	-
C_virg_XP_022314516.1	222	287	6.4E-9	422a3d86a15ef1462013206cbbe3ea38	1433	SMART	SM00408	igc2 5	T	IPR003598	Immunoglobulin subtype 2	-
C_virg_XP_022314516.1	498	561	5.8E-6	422a3d86a15ef1462013206cbbe3ea38	1433	SMART	SM00408	igc2 5	T	IPR003598	Immunoglobulin subtype 2	-
C_virg_XP_022314516.1	406	471	2.6E-14	422a3d86a15ef1462013206cbbe3ea38	1433	SMART	SM00408	igc2 5	T	IPR003598	Immunoglobulin subtype 2	-
C_virg_XP_022314516.1	1381	1433	7.5E-8	422a3d86a15ef1462013206cbbe3ea38	1433	Pfam	PF00093	von Willebrand factor type C domain	T	IPR001007	VWFC domain	GO:0005515
C_virg_XP_022314516.1	210	297	12.967001	422a3d86a15ef1462013206cbbe3ea38	1433	ProSiteProfiles	PS50835	Ig-like domain profile.	T	IPR007110	Immunoglobulin-like domain	-
C_virg_XP_022314516.1	123	144	87.0	422a3d86a15ef1462013206cbbe3ea38	1433	SMART	SM00365	LRR sd22 2	T	-	-	nan
C_virg_XP_022314516.1	99	120	0.72	422a3d86a15ef1462013206cbbe3ea38	1433	SMART	SM00365	LRR sd22 2	T	-	-	nan
C_virg_XP_022314516.1	1375	1433	11.4179	422a3d86a15ef1462013206cbbe3ea38	1433	ProSiteProfiles	PS50184	VWFC domain profile.	T	IPR001007	VWFC domain	GO:0005515
C_virg_XP_022314517.1	368	461	3.3E-21	9aaa61eb4bdc8cec6d9492d4cc753fa9	1409	FunFam	G3DSA:2.60.40.10:FF:000425	Myosin light chain kinase	T	-	-	nan
C_virg_XP_022314517.1	370	456	14.201181	9aaa61eb4bdc8cec6d9492d4cc753fa9	1409	ProSiteProfiles	PS50835	Ig-like domain profile.	T	IPR007110	Immunoglobulin-like domain	-
C_virg_XP_022314517.1	101	122	7.819765	9aaa61eb4bdc8cec6d9492d4cc753fa9	1409	ProSiteProfiles	PS51450	Leucine-rich repeat profile.	T	IPR001611	Leucine-rich repeat	GO:0005515
C_virg_XP_022314517.1	186	273	12.967001	9aaa61eb4bdc8cec6d9492d4cc753fa9	1409	ProSiteProfiles	PS50835	Ig-like domain profile.	T	IPR007110	Immunoglobulin-like domain	-
C_virg_XP_022314517.1	1353	1409	1.2E-6	9aaa61eb4bdc8cec6d9492d4cc753fa9	1409	SMART	SM00214	vwc	T	IPR001007	VWFC domain	GO:0005515
C_virg_XP_022314517.1	78	136	6.4E-14	9aaa61eb4bdc8cec6d9492d4cc753fa9	1409	Pfam	PF13855	Leucine rich repeat	T	IPR001611	Leucine-rich repeat	GO:0005515
C_virg_XP_022314517.1	1372	1409	-	9aaa61eb4bdc8cec6d9492d4cc753fa9	1409	ProSitePatterns	PS01208	VWFC domain signature.	T	IPR001007	VWFC domain	GO:0005515
C_virg_XP_022314517.1	186	273	9.59E-19	9aaa61eb4bdc8cec6d9492d4cc753fa9	1409	SUPERFAMILY	SSF48726	Immunoglobulin	T	IPR036179	Immunoglobulin-like domain superfamily	-
C_virg_XP_022314517.1	75	98	0.28	9aaa61eb4bdc8cec6d9492d4cc753fa9	1409	SMART	SM00369	LRR typ 2	T	IPR003591	Leucine-rich repeat, typical subtype	-
C_virg_XP_022314517.1	99	122	0.0034	9aaa61eb4bdc8cec6d9492d4cc753fa9	1409	SMART	SM00369	LRR typ 2	T	IPR003591	Leucine-rich repeat, typical subtype	-
C_virg_XP_022314517.1	55	74	9.2	9aaa61eb4bdc8cec6d9492d4cc753fa9	1409	SMART	SM00369	LRR typ 2	T	IPR003591	Leucine-rich repeat, typical subtype	-
C_virg_XP_022314517.1	187	277	8.3E-21	9aaa61eb4bdc8cec6d9492d4cc753fa9	1409	Gene3D	G3DSA:2.60.40.10	Immunoglobulins	T	IPR013783	Immunoglobulin-like fold	-
C_virg_XP_022314517.1	1351	1409	3.45E-10	9aaa61eb4bdc8cec6d9492d4cc753fa9	1409	SUPERFAMILY	SSF57603	FnI-like domain	T	-	-	nan
C_virg_XP_022314517.1	275	367	3.8E-17	9aaa61eb4bdc8cec6d9492d4cc753fa9	1409	FunFam	G3DSA:2.60.40.10:FF:000032	palladin isoform X1	T	-	-	nan
C_virg_XP_022314517.1	468	548	0.0095	9aaa61eb4bdc8cec6d9492d4cc753fa9	1409	SMART	SM00409	IG 3c	T	IPR003599	Immunoglobulin subtype	-
C_virg_XP_022314517.1	192	275	1.5E-7	9aaa61eb4bdc8cec6d9492d4cc753fa9	1409	SMART	SM00409	IG 3c	T	IPR003599	Immunoglobulin subtype	-
C_virg_XP_022314517.1	376	458	4.7E-13	9aaa61eb4bdc8cec6d9492d4cc753fa9	1409	SMART	SM00409	IG 3c	T	IPR003599	Immunoglobulin subtype	-
C_virg_XP_022314517.1	285	366	3.9E-14	9aaa61eb4bdc8cec6d9492d4cc753fa9	1409	SMART	SM00409	IG 3c	T	IPR003599	Immunoglobulin subtype	-
C_virg_XP_022314517.1	279	365	7.6E-17	9aaa61eb4bdc8cec6d9492d4cc753fa9	1409	Pfam	PF07679	Immunoglobulin I-set domain	T	IPR013098	Immunoglobulin I-set	-
C_virg_XP_022314517.1	186	272	6.7E-14	9aaa61eb4bdc8cec6d9492d4cc753fa9	1409	Pfam	PF07679	Immunoglobulin I-set domain	T	IPR013098	Immunoglobulin I-set	-
C_virg_XP_022314517.1	370	457	1.4E-21	9aaa61eb4bdc8cec6d9492d4cc753fa9	1409	Pfam	PF07679	Immunoglobulin I-set domain	T	IPR013098	Immunoglobulin I-set	-
C_virg_XP_022314517.1	134	184	2.1E-6	9aaa61eb4bdc8cec6d9492d4cc753fa9	1409	SMART	SM00082	lrrct1	T	IPR000483	Cysteine-rich flanking region, C-terminal	-
C_virg_XP_022314517.1	1277	1299	-	9aaa61eb4bdc8cec6d9492d4cc753fa9	1409	MobiDBLite	mobidb-lite	consensus disorder prediction	T	-	-	nan
C_virg_XP_022314517.1	369	459	8.17E-23	9aaa61eb4bdc8cec6d9492d4cc753fa9	1409	SUPERFAMILY	SSF48726	Immunoglobulin	T	IPR036179	Immunoglobulin-like domain superfamily	-
C_virg_XP_022314517.1	35	161	3.34E-29	9aaa61eb4bdc8cec6d9492d4cc753fa9	1409	SUPERFAMILY	SSF52058	L domain-like	T	-	-	nan
C_virg_XP_022314517.1	1351	1409	11.4179	9aaa61eb4bdc8cec6d9492d4cc753fa9	1409	ProSiteProfiles	PS50184	VWFC domain profile.	T	IPR001007	VWFC domain	GO:0005515
C_virg_XP_022314517.1	278	367	8.36E-22	9aaa61eb4bdc8cec6d9492d4cc753fa9	1409	SUPERFAMILY	SSF48726	Immunoglobulin	T	IPR036179	Immunoglobulin-like domain superfamily	-
C_virg_XP_022314517.1	1345	1409	3.0E-8	9aaa61eb4bdc8cec6d9492d4cc753fa9	1409	Gene3D	G3DSA:6.20.200.20	-	T	-	-	nan
C_virg_XP_022314517.1	1357	1409	7.3E-8	9aaa61eb4bdc8cec6d9492d4cc753fa9	1409	Pfam	PF00093	von Willebrand factor type C domain	T	IPR001007	VWFC domain	GO:0005515
C_virg_XP_022314517.1	296	362	1.63356E-14	9aaa61eb4bdc8cec6d9492d4cc753fa9	1409	CDD	cd00096	Ig	T	-	-	nan
C_virg_XP_022314517.1	23	186	2.9E-43	9aaa61eb4bdc8cec6d9492d4cc753fa9	1409	Gene3D	G3DSA:3.80.10.10	Ribonuclease Inhibitor	T	IPR032675	Leucine-rich repeat domain superfamily	-
C_virg_XP_022314517.1	382	447	2.6E-14	9aaa61eb4bdc8cec6d9492d4cc753fa9	1409	SMART	SM00408	igc2 5	T	IPR003598	Immunoglobulin subtype 2	-
C_virg_XP_022314517.1	291	355	1.5E-13	9aaa61eb4bdc8cec6d9492d4cc753fa9	1409	SMART	SM00408	igc2 5	T	IPR003598	Immunoglobulin subtype 2	-
C_virg_XP_022314517.1	474	537	5.8E-6	9aaa61eb4bdc8cec6d9492d4cc753fa9	1409	SMART	SM00408	igc2 5	T	IPR003598	Immunoglobulin subtype 2	-
C_virg_XP_022314517.1	198	263	6.4E-9	9aaa61eb4bdc8cec6d9492d4cc753fa9	1409	SMART	SM00408	igc2 5	T	IPR003598	Immunoglobulin subtype 2	-
C_virg_XP_022314517.1	471	534	3.6E-7	9aaa61eb4bdc8cec6d9492d4cc753fa9	1409	Pfam	PF13927	Immunoglobulin domain	T	-	-	nan
C_virg_XP_022314517.1	463	547	9.1E-12	9aaa61eb4bdc8cec6d9492d4cc753fa9	1409	Gene3D	G3DSA:2.60.40.10	Immunoglobulins	T	IPR013783	Immunoglobulin-like fold	-
C_virg_XP_022314517.1	367	462	1.4E-25	9aaa61eb4bdc8cec6d9492d4cc753fa9	1409	Gene3D	G3DSA:2.60.40.10	Immunoglobulins	T	IPR013783	Immunoglobulin-like fold	-
C_virg_XP_022314517.1	463	530	9.191864	9aaa61eb4bdc8cec6d9492d4cc753fa9	1409	ProSiteProfiles	PS50835	Ig-like domain profile.	T	IPR007110	Immunoglobulin-like domain	-
C_virg_XP_022314517.1	470	549	4.52E-13	9aaa61eb4bdc8cec6d9492d4cc753fa9	1409	SUPERFAMILY	SSF48726	Immunoglobulin	T	IPR036179	Immunoglobulin-like domain superfamily	-
C_virg_XP_022314517.1	278	366	7.9E-22	9aaa61eb4bdc8cec6d9492d4cc753fa9	1409	Gene3D	G3DSA:2.60.40.10	Immunoglobulins	T	IPR013783	Immunoglobulin-like fold	-
C_virg_XP_022314517.1	279	364	14.092283	9aaa61eb4bdc8cec6d9492d4cc753fa9	1409	ProSiteProfiles	PS50835	Ig-like domain profile.	T	IPR007110	Immunoglobulin-like domain	-
C_virg_XP_022314518.1	1152	1189	-	5633b368d9fcf5f09eb61176288b06e4	1189	ProSitePatterns	PS01208	VWFC domain signature.	T	IPR001007	VWFC domain	GO:0005515
C_virg_XP_022314518.1	1125	1189	2.4E-8	5633b368d9fcf5f09eb61176288b06e4	1189	Gene3D	G3DSA:6.20.200.20	-	T	-	-	nan
C_virg_XP_022314518.1	243	310	9.191864	5633b368d9fcf5f09eb61176288b06e4	1189	ProSiteProfiles	PS50835	Ig-like domain profile.	T	IPR007110	Immunoglobulin-like domain	-
C_virg_XP_022314518.1	148	241	2.7E-21	5633b368d9fcf5f09eb61176288b06e4	1189	FunFam	G3DSA:2.60.40.10:FF:000425	Myosin light chain kinase	T	-	-	nan
C_virg_XP_022314518.1	59	144	14.092283	5633b368d9fcf5f09eb61176288b06e4	1189	ProSiteProfiles	PS50835	Ig-like domain profile.	T	IPR007110	Immunoglobulin-like domain	-
C_virg_XP_022314518.1	1137	1189	6.0E-8	5633b368d9fcf5f09eb61176288b06e4	1189	Pfam	PF00093	von Willebrand factor type C domain	T	IPR001007	VWFC domain	GO:0005515
C_virg_XP_022314518.1	58	147	6.69E-22	5633b368d9fcf5f09eb61176288b06e4	1189	SUPERFAMILY	SSF48726	Immunoglobulin	T	IPR036179	Immunoglobulin-like domain superfamily	-
C_virg_XP_022314518.1	1131	1189	2.82E-10	5633b368d9fcf5f09eb61176288b06e4	1189	SUPERFAMILY	SSF57603	FnI-like domain	T	-	-	nan
C_virg_XP_022314518.1	55	147	3.1E-17	5633b368d9fcf5f09eb61176288b06e4	1189	FunFam	G3DSA:2.60.40.10:FF:000032	palladin isoform X1	T	-	-	nan
C_virg_XP_022314518.1	250	329	3.48E-13	5633b368d9fcf5f09eb61176288b06e4	1189	SUPERFAMILY	SSF48726	Immunoglobulin	T	IPR036179	Immunoglobulin-like domain superfamily	-
C_virg_XP_022314518.1	2	57	5.7E-7	5633b368d9fcf5f09eb61176288b06e4	1189	Gene3D	G3DSA:2.60.40.10	Immunoglobulins	T	IPR013783	Immunoglobulin-like fold	-
C_virg_XP_022314518.1	1133	1189	1.2E-6	5633b368d9fcf5f09eb61176288b06e4	1189	SMART	SM00214	vwc	T	IPR001007	VWFC domain	GO:0005515
C_virg_XP_022314518.1	1057	1079	-	5633b368d9fcf5f09eb61176288b06e4	1189	MobiDBLite	mobidb-lite	consensus disorder prediction	T	-	-	nan
C_virg_XP_022314518.1	1131	1189	11.4179	5633b368d9fcf5f09eb61176288b06e4	1189	ProSiteProfiles	PS50184	VWFC domain profile.	T	IPR001007	VWFC domain	GO:0005515
C_virg_XP_022314518.1	251	314	2.9E-7	5633b368d9fcf5f09eb61176288b06e4	1189	Pfam	PF13927	Immunoglobulin domain	T	-	-	nan
C_virg_XP_022314518.1	162	227	2.6E-14	5633b368d9fcf5f09eb61176288b06e4	1189	SMART	SM00408	igc2 5	T	IPR003598	Immunoglobulin subtype 2	-
C_virg_XP_022314518.1	254	317	5.8E-6	5633b368d9fcf5f09eb61176288b06e4	1189	SMART	SM00408	igc2 5	T	IPR003598	Immunoglobulin subtype 2	-
C_virg_XP_022314518.1	71	135	1.5E-13	5633b368d9fcf5f09eb61176288b06e4	1189	SMART	SM00408	igc2 5	T	IPR003598	Immunoglobulin subtype 2	-
C_virg_XP_022314518.1	76	142	1.16469E-14	5633b368d9fcf5f09eb61176288b06e4	1189	CDD	cd00096	Ig	T	-	-	nan
C_virg_XP_022314518.1	59	145	6.1E-17	5633b368d9fcf5f09eb61176288b06e4	1189	Pfam	PF07679	Immunoglobulin I-set domain	T	IPR013098	Immunoglobulin I-set	-
C_virg_XP_022314518.1	150	237	1.2E-21	5633b368d9fcf5f09eb61176288b06e4	1189	Pfam	PF07679	Immunoglobulin I-set domain	T	IPR013098	Immunoglobulin I-set	-
C_virg_XP_022314518.1	149	239	6.65E-23	5633b368d9fcf5f09eb61176288b06e4	1189	SUPERFAMILY	SSF48726	Immunoglobulin	T	IPR036179	Immunoglobulin-like domain superfamily	-
C_virg_XP_022314518.1	150	236	14.201181	5633b368d9fcf5f09eb61176288b06e4	1189	ProSiteProfiles	PS50835	Ig-like domain profile.	T	IPR007110	Immunoglobulin-like domain	-
C_virg_XP_022314518.1	147	241	1.1E-25	5633b368d9fcf5f09eb61176288b06e4	1189	Gene3D	G3DSA:2.60.40.10	Immunoglobulins	T	IPR013783	Immunoglobulin-like fold	-
C_virg_XP_022314518.1	58	146	6.4E-22	5633b368d9fcf5f09eb61176288b06e4	1189	Gene3D	G3DSA:2.60.40.10	Immunoglobulins	T	IPR013783	Immunoglobulin-like fold	-
C_virg_XP_022314518.1	8	53	2.47E-7	5633b368d9fcf5f09eb61176288b06e4	1189	SUPERFAMILY	SSF48726	Immunoglobulin	T	IPR036179	Immunoglobulin-like domain superfamily	-
C_virg_XP_022314518.1	242	327	7.4E-12	5633b368d9fcf5f09eb61176288b06e4	1189	Gene3D	G3DSA:2.60.40.10	Immunoglobulins	T	IPR013783	Immunoglobulin-like fold	-
C_virg_XP_022314518.1	65	146	3.9E-14	5633b368d9fcf5f09eb61176288b06e4	1189	SMART	SM00409	IG 3c	T	IPR003599	Immunoglobulin subtype	-
C_virg_XP_022314518.1	156	238	4.7E-13	5633b368d9fcf5f09eb61176288b06e4	1189	SMART	SM00409	IG 3c	T	IPR003599	Immunoglobulin subtype	-
C_virg_XP_022314518.1	248	328	0.0095	5633b368d9fcf5f09eb61176288b06e4	1189	SMART	SM00409	IG 3c	T	IPR003599	Immunoglobulin subtype	-
C_virg_XP_022319818.1	392	485	3.4E-21	f37f97a469249ca6e1268b892087e82c	1433	FunFam	G3DSA:2.60.40.10:FF:000425	Myosin light chain kinase	T	-	-	nan
C_virg_XP_022319818.1	1377	1433	1.2E-6	f37f97a469249ca6e1268b892087e82c	1433	SMART	SM00214	vwc	T	IPR001007	VWFC domain	GO:0005515
C_virg_XP_022319818.1	394	480	14.201181	f37f97a469249ca6e1268b892087e82c	1433	ProSiteProfiles	PS50835	Ig-like domain profile.	T	IPR007110	Immunoglobulin-like domain	-
C_virg_XP_022319818.1	210	297	9.73E-19	f37f97a469249ca6e1268b892087e82c	1433	SUPERFAMILY	SSF48726	Immunoglobulin	T	IPR036179	Immunoglobulin-like domain superfamily	-
C_virg_XP_022319818.1	22	209	3.2E-49	f37f97a469249ca6e1268b892087e82c	1433	Gene3D	G3DSA:3.80.10.10	Ribonuclease Inhibitor	T	IPR032675	Leucine-rich repeat domain superfamily	-
C_virg_XP_022319818.1	101	122	7.819765	f37f97a469249ca6e1268b892087e82c	1433	ProSiteProfiles	PS51450	Leucine-rich repeat profile.	T	IPR001611	Leucine-rich repeat	GO:0005515
C_virg_XP_022319818.1	222	287	6.4E-9	f37f97a469249ca6e1268b892087e82c	1433	SMART	SM00408	igc2 5	T	IPR003598	Immunoglobulin subtype 2	-
C_virg_XP_022319818.1	315	379	3.1E-14	f37f97a469249ca6e1268b892087e82c	1433	SMART	SM00408	igc2 5	T	IPR003598	Immunoglobulin subtype 2	-
C_virg_XP_022319818.1	498	561	5.8E-6	f37f97a469249ca6e1268b892087e82c	1433	SMART	SM00408	igc2 5	T	IPR003598	Immunoglobulin subtype 2	-
C_virg_XP_022319818.1	406	471	2.6E-14	f37f97a469249ca6e1268b892087e82c	1433	SMART	SM00408	igc2 5	T	IPR003598	Immunoglobulin subtype 2	-
C_virg_XP_022319818.1	210	299	2.4E-21	f37f97a469249ca6e1268b892087e82c	1433	Gene3D	G3DSA:2.60.40.10	Immunoglobulins	T	IPR013783	Immunoglobulin-like fold	-
C_virg_XP_022319818.1	1369	1433	3.0E-8	f37f97a469249ca6e1268b892087e82c	1433	Gene3D	G3DSA:6.20.200.20	-	T	-	-	nan
C_virg_XP_022319818.1	302	391	2.09E-21	f37f97a469249ca6e1268b892087e82c	1433	SUPERFAMILY	SSF48726	Immunoglobulin	T	IPR036179	Immunoglobulin-like domain superfamily	-
C_virg_XP_022319818.1	495	558	3.7E-7	f37f97a469249ca6e1268b892087e82c	1433	Pfam	PF13927	Immunoglobulin domain	T	-	-	nan
C_virg_XP_022319818.1	1301	1322	-	f37f97a469249ca6e1268b892087e82c	1433	MobiDBLite	mobidb-lite	consensus disorder prediction	T	-	-	nan
C_virg_XP_022319818.1	1375	1433	3.35E-10	f37f97a469249ca6e1268b892087e82c	1433	SUPERFAMILY	SSF57603	FnI-like domain	T	-	-	nan
C_virg_XP_022319818.1	299	391	2.6E-16	f37f97a469249ca6e1268b892087e82c	1433	FunFam	G3DSA:2.60.40.10:FF:000032	palladin isoform X1	T	-	-	nan
C_virg_XP_022319818.1	303	388	14.128582	f37f97a469249ca6e1268b892087e82c	1433	ProSiteProfiles	PS50835	Ig-like domain profile.	T	IPR007110	Immunoglobulin-like domain	-
C_virg_XP_022319818.1	393	486	1.4E-25	f37f97a469249ca6e1268b892087e82c	1433	Gene3D	G3DSA:2.60.40.10	Immunoglobulins	T	IPR013783	Immunoglobulin-like fold	-
C_virg_XP_022319818.1	300	392	3.1E-21	f37f97a469249ca6e1268b892087e82c	1433	Gene3D	G3DSA:2.60.40.10	Immunoglobulins	T	IPR013783	Immunoglobulin-like fold	-
