id	start	end	score	md5	length	analysis	sig_acc	sig_desc	status	ipr_acc	ipr_desc	goterm
Xenia_sp_XP_046840172.1	242	323	0.19	f1fa7a839f592d48b9ba93e9ba174166	1412	SMART	SM00409	IG 3c	T	IPR003599	Immunoglobulin subtype	-
Xenia_sp_XP_046840172.1	518	599	1.7E-9	f1fa7a839f592d48b9ba93e9ba174166	1412	SMART	SM00409	IG 3c	T	IPR003599	Immunoglobulin subtype	-
Xenia_sp_XP_046840172.1	335	416	3.6E-12	f1fa7a839f592d48b9ba93e9ba174166	1412	SMART	SM00409	IG 3c	T	IPR003599	Immunoglobulin subtype	-
Xenia_sp_XP_046840172.1	1354	1411	1.36E-7	f1fa7a839f592d48b9ba93e9ba174166	1412	SUPERFAMILY	SSF57603	FnI-like domain	T	-	-	nan
Xenia_sp_XP_046840172.1	248	324	1.02E-18	f1fa7a839f592d48b9ba93e9ba174166	1412	SUPERFAMILY	SSF48726	Immunoglobulin	T	IPR036179	Immunoglobulin-like domain superfamily	-
Xenia_sp_XP_046840172.1	20	233	1.1E-49	f1fa7a839f592d48b9ba93e9ba174166	1412	Gene3D	G3DSA:3.80.10.10	Ribonuclease Inhibitor	T	IPR032675	Leucine-rich repeat domain superfamily	-
Xenia_sp_XP_046840172.1	327	417	6.7E-24	f1fa7a839f592d48b9ba93e9ba174166	1412	FunFam	G3DSA:2.60.40.10:FF:000004	DCC isoform 1	T	-	-	nan
Xenia_sp_XP_046840172.1	512	597	13.965235	f1fa7a839f592d48b9ba93e9ba174166	1412	ProSiteProfiles	PS50835	Ig-like domain profile.	T	IPR007110	Immunoglobulin-like domain	-
Xenia_sp_XP_046840172.1	1375	1411	-	f1fa7a839f592d48b9ba93e9ba174166	1412	ProSitePatterns	PS01208	VWFC domain signature.	T	IPR001007	VWFC domain	GO:0005515
Xenia_sp_XP_046840172.1	234	322	1.4E-18	f1fa7a839f592d48b9ba93e9ba174166	1412	Gene3D	G3DSA:2.60.40.10	Immunoglobulins	T	IPR013783	Immunoglobulin-like fold	-
Xenia_sp_XP_046840172.1	329	414	15.798355	f1fa7a839f592d48b9ba93e9ba174166	1412	ProSiteProfiles	PS50835	Ig-like domain profile.	T	IPR007110	Immunoglobulin-like domain	-
Xenia_sp_XP_046840172.1	509	608	4.9E-23	f1fa7a839f592d48b9ba93e9ba174166	1412	Gene3D	G3DSA:2.60.40.10	Immunoglobulins	T	IPR013783	Immunoglobulin-like fold	-
Xenia_sp_XP_046840172.1	102	123	7.288416	f1fa7a839f592d48b9ba93e9ba174166	1412	ProSiteProfiles	PS51450	Leucine-rich repeat profile.	T	IPR001611	Leucine-rich repeat	GO:0005515
Xenia_sp_XP_046840172.1	230	326	2.3E-12	f1fa7a839f592d48b9ba93e9ba174166	1412	FunFam	G3DSA:2.60.40.10:FF:000032	palladin isoform X1	T	-	-	nan
Xenia_sp_XP_046845727.1	964	1662	1.9E-147	28315bcf42841653d84056a06b55bd97	1662	PANTHER	PTHR11972	NADPH OXIDASE	T	-	-	nan
Xenia_sp_XP_046845727.1	1136	1656	0.0	28315bcf42841653d84056a06b55bd97	1662	SFLD	SFLDG01168	Ferric reductase subgroup (FRE)	T	-	-	nan
Xenia_sp_XP_046845727.1	1214	1348	1.3E-16	28315bcf42841653d84056a06b55bd97	1662	Pfam	PF01794	Ferric reductase like transmembrane component	T	IPR013130	Ferric reductase transmembrane component-like domain	-
Xenia_sp_XP_046845727.1	935	1086	1.0E-24	28315bcf42841653d84056a06b55bd97	1662	Gene3D	G3DSA:1.10.238.10	-	T	-	-	nan
Xenia_sp_XP_046845727.1	961	996	13.09074	28315bcf42841653d84056a06b55bd97	1662	ProSiteProfiles	PS50222	EF-hand calcium-binding domain profile.	T	IPR002048	EF-hand domain	GO:0005509
Xenia_sp_XP_046845727.1	974	986	-	28315bcf42841653d84056a06b55bd97	1662	ProSitePatterns	PS00018	EF-hand calcium-binding domain.	T	IPR018247	EF-Hand 1, calcium-binding site	-
Xenia_sp_XP_046845727.1	947	1079	8.01E-23	28315bcf42841653d84056a06b55bd97	1662	SUPERFAMILY	SSF47473	EF-hand	T	IPR011992	EF-hand domain pair	-
Xenia_sp_XP_046845727.1	997	1032	10.887003	28315bcf42841653d84056a06b55bd97	1662	ProSiteProfiles	PS50222	EF-hand calcium-binding domain profile.	T	IPR002048	EF-hand domain	GO:0005509
Xenia_sp_XP_046845727.1	1386	1483	5.3E-16	28315bcf42841653d84056a06b55bd97	1662	Pfam	PF08022	FAD-binding domain	T	IPR013112	FAD-binding 8	GO:0016491
Xenia_sp_XP_046845727.1	1484	1662	1.3E-53	28315bcf42841653d84056a06b55bd97	1662	Gene3D	G3DSA:3.40.50.80	-	T	IPR039261	Ferredoxin-NADP reductase (FNR), nucleotide-binding domain	-
Xenia_sp_XP_046845727.1	1142	1655	0.0	28315bcf42841653d84056a06b55bd97	1662	SFLD	SFLDS00052	Ferric Reductase Domain	T	-	-	nan
Xenia_sp_XP_046845727.1	968	1026	8.7E-8	28315bcf42841653d84056a06b55bd97	1662	Pfam	PF13499	EF-hand domain pair	T	IPR002048	EF-hand domain	GO:0005509
Xenia_sp_XP_046845727.1	1389	1662	1.35249E-51	28315bcf42841653d84056a06b55bd97	1662	CDD	cd06186	NOX Duox like FAD NADP	T	-	-	nan
Xenia_sp_XP_046845727.1	1385	1483	1.6E-38	28315bcf42841653d84056a06b55bd97	1662	FunFam	G3DSA:2.40.30.10:FF:000059	dual oxidase isoform X1	T	-	-	nan
Xenia_sp_XP_046845727.1	1384	1483	5.2E-11	28315bcf42841653d84056a06b55bd97	1662	Gene3D	G3DSA:2.40.30.10	Translation factors	T	-	-	nan
Xenia_sp_XP_046845727.1	1491	1645	6.5E-31	28315bcf42841653d84056a06b55bd97	1662	Pfam	PF08030	Ferric reductase NAD binding domain	T	IPR013121	Ferric reductase, NAD binding domain	GO:0016491
Xenia_sp_XP_046845727.1	966	1027	6.10079E-10	28315bcf42841653d84056a06b55bd97	1662	CDD	cd00051	EFh	T	IPR002048	EF-hand domain	GO:0005509
Xenia_sp_XP_046845727.1	1484	1662	2.3E-89	28315bcf42841653d84056a06b55bd97	1662	FunFam	G3DSA:3.40.50.80:FF:000020	Dual oxidase 1	T	-	-	nan
Xenia_sp_XP_046845727.1	1010	1022	-	28315bcf42841653d84056a06b55bd97	1662	ProSitePatterns	PS00018	EF-hand calcium-binding domain.	T	IPR018247	EF-Hand 1, calcium-binding site	-
Xenia_sp_XP_046845727.1	1001	1029	1.0	28315bcf42841653d84056a06b55bd97	1662	SMART	SM00054	efh 1	T	IPR002048	EF-hand domain	GO:0005509
Xenia_sp_XP_046845727.1	965	993	4.1E-4	28315bcf42841653d84056a06b55bd97	1662	SMART	SM00054	efh 1	T	IPR002048	EF-hand domain	GO:0005509
Xenia_sp_XP_046845727.1	1382	1487	13.482972	28315bcf42841653d84056a06b55bd97	1662	ProSiteProfiles	PS51384	Ferredoxin reductase-type FAD binding domain profile.	T	IPR017927	FAD-binding domain, ferredoxin reductase-type	GO:0016491
Xenia_sp_XP_046845727.1	1492	1656	9.14E-16	28315bcf42841653d84056a06b55bd97	1662	SUPERFAMILY	SSF52343	Ferredoxin reductase-like, C-terminal NADP-linked domain	T	IPR039261	Ferredoxin-NADP reductase (FNR), nucleotide-binding domain	-
Xenia_sp_XP_046845727.1	1386	1484	6.43E-15	28315bcf42841653d84056a06b55bd97	1662	SUPERFAMILY	SSF63380	Riboflavin synthase domain-like	T	IPR017938	Riboflavin synthase-like beta-barrel	-
Xenia_sp_XP_046845728.1	964	1662	1.9E-147	28315bcf42841653d84056a06b55bd97	1662	PANTHER	PTHR11972	NADPH OXIDASE	T	-	-	nan
Xenia_sp_XP_046845728.1	1136	1656	0.0	28315bcf42841653d84056a06b55bd97	1662	SFLD	SFLDG01168	Ferric reductase subgroup (FRE)	T	-	-	nan
Xenia_sp_XP_046845728.1	1214	1348	1.3E-16	28315bcf42841653d84056a06b55bd97	1662	Pfam	PF01794	Ferric reductase like transmembrane component	T	IPR013130	Ferric reductase transmembrane component-like domain	-
Xenia_sp_XP_046845728.1	935	1086	1.0E-24	28315bcf42841653d84056a06b55bd97	1662	Gene3D	G3DSA:1.10.238.10	-	T	-	-	nan
Xenia_sp_XP_046845728.1	961	996	13.09074	28315bcf42841653d84056a06b55bd97	1662	ProSiteProfiles	PS50222	EF-hand calcium-binding domain profile.	T	IPR002048	EF-hand domain	GO:0005509
Xenia_sp_XP_046845728.1	974	986	-	28315bcf42841653d84056a06b55bd97	1662	ProSitePatterns	PS00018	EF-hand calcium-binding domain.	T	IPR018247	EF-Hand 1, calcium-binding site	-
Xenia_sp_XP_046845728.1	947	1079	8.01E-23	28315bcf42841653d84056a06b55bd97	1662	SUPERFAMILY	SSF47473	EF-hand	T	IPR011992	EF-hand domain pair	-
Xenia_sp_XP_046845728.1	997	1032	10.887003	28315bcf42841653d84056a06b55bd97	1662	ProSiteProfiles	PS50222	EF-hand calcium-binding domain profile.	T	IPR002048	EF-hand domain	GO:0005509
Xenia_sp_XP_046845728.1	1386	1483	5.3E-16	28315bcf42841653d84056a06b55bd97	1662	Pfam	PF08022	FAD-binding domain	T	IPR013112	FAD-binding 8	GO:0016491
Xenia_sp_XP_046845728.1	1484	1662	1.3E-53	28315bcf42841653d84056a06b55bd97	1662	Gene3D	G3DSA:3.40.50.80	-	T	IPR039261	Ferredoxin-NADP reductase (FNR), nucleotide-binding domain	-
Xenia_sp_XP_046845728.1	1142	1655	0.0	28315bcf42841653d84056a06b55bd97	1662	SFLD	SFLDS00052	Ferric Reductase Domain	T	-	-	nan
Xenia_sp_XP_046845728.1	968	1026	8.7E-8	28315bcf42841653d84056a06b55bd97	1662	Pfam	PF13499	EF-hand domain pair	T	IPR002048	EF-hand domain	GO:0005509
Xenia_sp_XP_046845728.1	1389	1662	1.35249E-51	28315bcf42841653d84056a06b55bd97	1662	CDD	cd06186	NOX Duox like FAD NADP	T	-	-	nan
Xenia_sp_XP_046845728.1	1385	1483	1.6E-38	28315bcf42841653d84056a06b55bd97	1662	FunFam	G3DSA:2.40.30.10:FF:000059	dual oxidase isoform X1	T	-	-	nan
Xenia_sp_XP_046845728.1	1384	1483	5.2E-11	28315bcf42841653d84056a06b55bd97	1662	Gene3D	G3DSA:2.40.30.10	Translation factors	T	-	-	nan
Xenia_sp_XP_046845728.1	1491	1645	6.5E-31	28315bcf42841653d84056a06b55bd97	1662	Pfam	PF08030	Ferric reductase NAD binding domain	T	IPR013121	Ferric reductase, NAD binding domain	GO:0016491
Xenia_sp_XP_046845728.1	966	1027	6.10079E-10	28315bcf42841653d84056a06b55bd97	1662	CDD	cd00051	EFh	T	IPR002048	EF-hand domain	GO:0005509
Xenia_sp_XP_046845728.1	1484	1662	2.3E-89	28315bcf42841653d84056a06b55bd97	1662	FunFam	G3DSA:3.40.50.80:FF:000020	Dual oxidase 1	T	-	-	nan
Xenia_sp_XP_046845728.1	1010	1022	-	28315bcf42841653d84056a06b55bd97	1662	ProSitePatterns	PS00018	EF-hand calcium-binding domain.	T	IPR018247	EF-Hand 1, calcium-binding site	-
Xenia_sp_XP_046845728.1	1001	1029	1.0	28315bcf42841653d84056a06b55bd97	1662	SMART	SM00054	efh 1	T	IPR002048	EF-hand domain	GO:0005509
Xenia_sp_XP_046845728.1	965	993	4.1E-4	28315bcf42841653d84056a06b55bd97	1662	SMART	SM00054	efh 1	T	IPR002048	EF-hand domain	GO:0005509
Xenia_sp_XP_046845728.1	1382	1487	13.482972	28315bcf42841653d84056a06b55bd97	1662	ProSiteProfiles	PS51384	Ferredoxin reductase-type FAD binding domain profile.	T	IPR017927	FAD-binding domain, ferredoxin reductase-type	GO:0016491
Xenia_sp_XP_046845728.1	1492	1656	9.14E-16	28315bcf42841653d84056a06b55bd97	1662	SUPERFAMILY	SSF52343	Ferredoxin reductase-like, C-terminal NADP-linked domain	T	IPR039261	Ferredoxin-NADP reductase (FNR), nucleotide-binding domain	-
Xenia_sp_XP_046845728.1	1386	1484	6.43E-15	28315bcf42841653d84056a06b55bd97	1662	SUPERFAMILY	SSF63380	Riboflavin synthase domain-like	T	IPR017938	Riboflavin synthase-like beta-barrel	-
Xenia_sp_XP_046845729.1	1377	1555	2.1E-89	8ee0c361f32073d88182d71354ac298a	1555	FunFam	G3DSA:3.40.50.80:FF:000020	Dual oxidase 1	T	-	-	nan
Xenia_sp_XP_046845729.1	1275	1380	13.482972	8ee0c361f32073d88182d71354ac298a	1555	ProSiteProfiles	PS51384	Ferredoxin reductase-type FAD binding domain profile.	T	IPR017927	FAD-binding domain, ferredoxin reductase-type	GO:0016491
Xenia_sp_XP_046845729.1	1277	1376	4.8E-11	8ee0c361f32073d88182d71354ac298a	1555	Gene3D	G3DSA:2.40.30.10	Translation factors	T	-	-	nan
Xenia_sp_XP_046845729.1	1279	1376	4.9E-16	8ee0c361f32073d88182d71354ac298a	1555	Pfam	PF08022	FAD-binding domain	T	IPR013112	FAD-binding 8	GO:0016491
Xenia_sp_XP_046845729.1	890	925	10.887003	8ee0c361f32073d88182d71354ac298a	1555	ProSiteProfiles	PS50222	EF-hand calcium-binding domain profile.	T	IPR002048	EF-hand domain	GO:0005509
Xenia_sp_XP_046845729.1	1107	1241	1.2E-16	8ee0c361f32073d88182d71354ac298a	1555	Pfam	PF01794	Ferric reductase like transmembrane component	T	IPR013130	Ferric reductase transmembrane component-like domain	-
Xenia_sp_XP_046845729.1	1385	1549	8.04E-16	8ee0c361f32073d88182d71354ac298a	1555	SUPERFAMILY	SSF52343	Ferredoxin reductase-like, C-terminal NADP-linked domain	T	IPR039261	Ferredoxin-NADP reductase (FNR), nucleotide-binding domain	-
Xenia_sp_XP_046845729.1	867	879	-	8ee0c361f32073d88182d71354ac298a	1555	ProSitePatterns	PS00018	EF-hand calcium-binding domain.	T	IPR018247	EF-Hand 1, calcium-binding site	-
Xenia_sp_XP_046845729.1	1278	1376	1.5E-38	8ee0c361f32073d88182d71354ac298a	1555	FunFam	G3DSA:2.40.30.10:FF:000059	dual oxidase isoform X1	T	-	-	nan
Xenia_sp_XP_046845729.1	854	889	13.09074	8ee0c361f32073d88182d71354ac298a	1555	ProSiteProfiles	PS50222	EF-hand calcium-binding domain profile.	T	IPR002048	EF-hand domain	GO:0005509
Xenia_sp_XP_046845729.1	857	1555	9.1E-148	8ee0c361f32073d88182d71354ac298a	1555	PANTHER	PTHR11972	NADPH OXIDASE	T	-	-	nan
Xenia_sp_XP_046845729.1	861	919	8.1E-8	8ee0c361f32073d88182d71354ac298a	1555	Pfam	PF13499	EF-hand domain pair	T	IPR002048	EF-hand domain	GO:0005509
Xenia_sp_XP_046845729.1	840	972	6.71E-23	8ee0c361f32073d88182d71354ac298a	1555	SUPERFAMILY	SSF47473	EF-hand	T	IPR011992	EF-hand domain pair	-
Xenia_sp_XP_046845729.1	859	920	6.9373E-10	8ee0c361f32073d88182d71354ac298a	1555	CDD	cd00051	EFh	T	IPR002048	EF-hand domain	GO:0005509
Xenia_sp_XP_046845729.1	858	886	4.1E-4	8ee0c361f32073d88182d71354ac298a	1555	SMART	SM00054	efh 1	T	IPR002048	EF-hand domain	GO:0005509
Xenia_sp_XP_046845729.1	894	922	1.0	8ee0c361f32073d88182d71354ac298a	1555	SMART	SM00054	efh 1	T	IPR002048	EF-hand domain	GO:0005509
Xenia_sp_XP_046845729.1	1377	1555	1.2E-53	8ee0c361f32073d88182d71354ac298a	1555	Gene3D	G3DSA:3.40.50.80	-	T	IPR039261	Ferredoxin-NADP reductase (FNR), nucleotide-binding domain	-
Xenia_sp_XP_046845729.1	1035	1548	0.0	8ee0c361f32073d88182d71354ac298a	1555	SFLD	SFLDS00052	Ferric Reductase Domain	T	-	-	nan
Xenia_sp_XP_046845729.1	1029	1549	0.0	8ee0c361f32073d88182d71354ac298a	1555	SFLD	SFLDG01168	Ferric reductase subgroup (FRE)	T	-	-	nan
Xenia_sp_XP_046845729.1	1282	1555	1.10894E-51	8ee0c361f32073d88182d71354ac298a	1555	CDD	cd06186	NOX Duox like FAD NADP	T	-	-	nan
Xenia_sp_XP_046845729.1	1384	1538	6.0E-31	8ee0c361f32073d88182d71354ac298a	1555	Pfam	PF08030	Ferric reductase NAD binding domain	T	IPR013121	Ferric reductase, NAD binding domain	GO:0016491
Xenia_sp_XP_046845729.1	819	982	2.4E-25	8ee0c361f32073d88182d71354ac298a	1555	Gene3D	G3DSA:1.10.238.10	-	T	-	-	nan
Xenia_sp_XP_046845729.1	1279	1377	6.05E-15	8ee0c361f32073d88182d71354ac298a	1555	SUPERFAMILY	SSF63380	Riboflavin synthase domain-like	T	IPR017938	Riboflavin synthase-like beta-barrel	-
Xenia_sp_XP_046845729.1	903	915	-	8ee0c361f32073d88182d71354ac298a	1555	ProSitePatterns	PS00018	EF-hand calcium-binding domain.	T	IPR018247	EF-Hand 1, calcium-binding site	-
Xenia_sp_XP_046845730.1	1377	1555	2.1E-89	8ee0c361f32073d88182d71354ac298a	1555	FunFam	G3DSA:3.40.50.80:FF:000020	Dual oxidase 1	T	-	-	nan
Xenia_sp_XP_046845730.1	1275	1380	13.482972	8ee0c361f32073d88182d71354ac298a	1555	ProSiteProfiles	PS51384	Ferredoxin reductase-type FAD binding domain profile.	T	IPR017927	FAD-binding domain, ferredoxin reductase-type	GO:0016491
Xenia_sp_XP_046845730.1	1277	1376	4.8E-11	8ee0c361f32073d88182d71354ac298a	1555	Gene3D	G3DSA:2.40.30.10	Translation factors	T	-	-	nan
Xenia_sp_XP_046845730.1	1279	1376	4.9E-16	8ee0c361f32073d88182d71354ac298a	1555	Pfam	PF08022	FAD-binding domain	T	IPR013112	FAD-binding 8	GO:0016491
Xenia_sp_XP_046845730.1	890	925	10.887003	8ee0c361f32073d88182d71354ac298a	1555	ProSiteProfiles	PS50222	EF-hand calcium-binding domain profile.	T	IPR002048	EF-hand domain	GO:0005509
Xenia_sp_XP_046845730.1	1107	1241	1.2E-16	8ee0c361f32073d88182d71354ac298a	1555	Pfam	PF01794	Ferric reductase like transmembrane component	T	IPR013130	Ferric reductase transmembrane component-like domain	-
Xenia_sp_XP_046845730.1	1385	1549	8.04E-16	8ee0c361f32073d88182d71354ac298a	1555	SUPERFAMILY	SSF52343	Ferredoxin reductase-like, C-terminal NADP-linked domain	T	IPR039261	Ferredoxin-NADP reductase (FNR), nucleotide-binding domain	-
Xenia_sp_XP_046845730.1	867	879	-	8ee0c361f32073d88182d71354ac298a	1555	ProSitePatterns	PS00018	EF-hand calcium-binding domain.	T	IPR018247	EF-Hand 1, calcium-binding site	-
Xenia_sp_XP_046845730.1	1278	1376	1.5E-38	8ee0c361f32073d88182d71354ac298a	1555	FunFam	G3DSA:2.40.30.10:FF:000059	dual oxidase isoform X1	T	-	-	nan
Xenia_sp_XP_046845730.1	854	889	13.09074	8ee0c361f32073d88182d71354ac298a	1555	ProSiteProfiles	PS50222	EF-hand calcium-binding domain profile.	T	IPR002048	EF-hand domain	GO:0005509
Xenia_sp_XP_046845730.1	857	1555	9.1E-148	8ee0c361f32073d88182d71354ac298a	1555	PANTHER	PTHR11972	NADPH OXIDASE	T	-	-	nan
Xenia_sp_XP_046845730.1	861	919	8.1E-8	8ee0c361f32073d88182d71354ac298a	1555	Pfam	PF13499	EF-hand domain pair	T	IPR002048	EF-hand domain	GO:0005509
Xenia_sp_XP_046845730.1	840	972	6.71E-23	8ee0c361f32073d88182d71354ac298a	1555	SUPERFAMILY	SSF47473	EF-hand	T	IPR011992	EF-hand domain pair	-
Xenia_sp_XP_046845730.1	859	920	6.9373E-10	8ee0c361f32073d88182d71354ac298a	1555	CDD	cd00051	EFh	T	IPR002048	EF-hand domain	GO:0005509
Xenia_sp_XP_046845730.1	858	886	4.1E-4	8ee0c361f32073d88182d71354ac298a	1555	SMART	SM00054	efh 1	T	IPR002048	EF-hand domain	GO:0005509
Xenia_sp_XP_046845730.1	894	922	1.0	8ee0c361f32073d88182d71354ac298a	1555	SMART	SM00054	efh 1	T	IPR002048	EF-hand domain	GO:0005509
Xenia_sp_XP_046845730.1	1377	1555	1.2E-53	8ee0c361f32073d88182d71354ac298a	1555	Gene3D	G3DSA:3.40.50.80	-	T	IPR039261	Ferredoxin-NADP reductase (FNR), nucleotide-binding domain	-
Xenia_sp_XP_046845730.1	1035	1548	0.0	8ee0c361f32073d88182d71354ac298a	1555	SFLD	SFLDS00052	Ferric Reductase Domain	T	-	-	nan
Xenia_sp_XP_046845730.1	1029	1549	0.0	8ee0c361f32073d88182d71354ac298a	1555	SFLD	SFLDG01168	Ferric reductase subgroup (FRE)	T	-	-	nan
Xenia_sp_XP_046845730.1	1282	1555	1.10894E-51	8ee0c361f32073d88182d71354ac298a	1555	CDD	cd06186	NOX Duox like FAD NADP	T	-	-	nan
Xenia_sp_XP_046845730.1	1384	1538	6.0E-31	8ee0c361f32073d88182d71354ac298a	1555	Pfam	PF08030	Ferric reductase NAD binding domain	T	IPR013121	Ferric reductase, NAD binding domain	GO:0016491
Xenia_sp_XP_046845730.1	819	982	2.4E-25	8ee0c361f32073d88182d71354ac298a	1555	Gene3D	G3DSA:1.10.238.10	-	T	-	-	nan
Xenia_sp_XP_046845730.1	1279	1377	6.05E-15	8ee0c361f32073d88182d71354ac298a	1555	SUPERFAMILY	SSF63380	Riboflavin synthase domain-like	T	IPR017938	Riboflavin synthase-like beta-barrel	-
Xenia_sp_XP_046845730.1	903	915	-	8ee0c361f32073d88182d71354ac298a	1555	ProSitePatterns	PS00018	EF-hand calcium-binding domain.	T	IPR018247	EF-Hand 1, calcium-binding site	-
